date,canton,municipality,start_zone_coordinates_latitude,start_zone_coordinates_longitude,start_zone_elevation,number_dead,number_caught,number_fully_buried,air_temp_mean_stations,wind_speed_mean_stations,wind_speed_max_stations,snow_surf_temp_mean_stations,snow_ground_temp_mean_stations,snow_height_mean_stations,new_snow_mean_stations,alpine_region,region_id,elevation_group,k_cluster,risk_group
2021-01-16,SZ,Morschach,46.9610977172852,8.67094993591309,1715.0,1,1,1,-12.1114583015442,4.399209380149845,16.5,-16.9624996185303,0.200000002980232,211.0,56.0999984741211,Central Alps,2,2000,4,5 - high
2021-01-16,VS,Nendaz,46.0891265869141,7.29852867126465,2930.0,0,1,0,-10.038888772328724,2.14930558204651,8.233333428700758,-17.8374996185303,0.0041666626930235,99.5,15.1500005722046,Southern Alps,3,3000,2,2 - low
2021-01-16,VS,Riddes / Val de Bagnes (?),46.1092224121094,7.25666284561157,2300.0,0,3,0,-10.038888772328724,2.14930558204651,8.233333428700758,-17.8374996185303,0.0041666626930235,99.5,15.1500005722046,Southern Alps,3,3000,2,2 - low
2021-01-16,VS,Albinen,46.3649711608887,7.66431045532227,2575.0,0,1,0,-11.987499713897726,1.01354169845581,5.34999990463255,-18.8604164123535,-0.600000023841858,150.0,24.8999996185303,Southern Alps,3,3000,4,5 - high
2021-01-16,OW,Engelberg,46.7901916503906,8.41739082336426,2320.0,1,3,0,-9.50104141235352,2.11458325386047,10.0,-14.46354150772095,0.149999998509884,189.5,50.1999988555908,Central Alps,2,3000,4,5 - high
2021-01-16,GR,Davos,46.7862548828125,9.84938526153564,2180.0,0,2,0,-13.868749936421716,1.7736111382643382,7.600000063578292,-20.59826389948528,0.0129166603088378,156.625,25.800000054495683,Eastern Alps,4,3000,4,5 - high
2021-01-16,VS,Anniviers,46.209789276123,7.55559015274048,2085.0,0,1,1,-11.225000381469725,2.561859011650085,11.09999990463255,-20.4312496185303,-0.699999988079071,131.0,17.5,Southern Alps,3,3000,2,2 - low
2021-01-16,VS,Zermatt,45.9890937805176,7.78458499908447,2940.0,0,1,1,-11.864583333333329,2.888194521268207,13.266666412353487,-19.96666622161865,-0.834374979138372,123.33333333333331,13.866666158040356,Southern Alps,3,3000,2,2 - low
2021-01-16,VD,Ormont-Dessus,46.3712730407715,7.19773244857788,2040.0,0,2,0,-9.68125000000001,2.201719954609872,11.75,-15.420833269755066,-0.2097222258647283,154.25,39.06666564941406,Western Alps,1,3000,4,5 - high
2021-01-16,GR,Klosters-Serneus,46.8601951599121,9.8431224822998,2190.0,1,2,1,-13.220833301544202,2.3500000139077497,8.299999952316295,-21.287916946411137,-0.027083343267441,159.71428571428572,28.38333320617677,Eastern Alps,4,3000,4,5 - high
2021-01-17,BE,Saanen,46.4551048278809,7.32552862167358,2030.0,1,3,1,-7.920833468437192,2.52430558204651,10.299999872843422,-7.36458349227905,-0.021875001490116,116.33333333333331,12.3500003814697,Western Alps,1,3000,2,2 - low
2021-01-17,VD,Veytaux / Montreux,46.4325294494629,6.97402858734131,1750.0,1,4,1,-5.815624952316285,2.031250059604645,8.799999952316284,-5.98958349227905,0.810416638851166,82.0,11.6000003814697,Western Alps,1,2000,2,2 - low
2021-01-18,VS,Nendaz,46.0929107666016,7.29873847961426,2770.0,1,1,1,-11.434027671813974,1.5006944338480632,5.133333365122477,-19.8583335876465,0.1000000052154065,119.5,27.55000019073485,Southern Alps,3,3000,4,5 - high
2021-01-18,GR,St. Moritz,46.5061798095703,9.79023456573486,2940.0,0,1,1,-12.15833320617674,2.985416650772094,14.68000011444092,-15.2368055979411,-0.3666666721304256,130.75,3.5499999225139627,Eastern Alps,4,3000,2,2 - low
2021-01-18,VS,Val de Bagnes,46.0997047424316,7.26736307144165,2700.0,1,2,0,-11.434027671813974,1.5006944338480632,5.133333365122477,-19.8583335876465,0.1000000052154065,119.5,27.55000019073485,Southern Alps,3,3000,4,5 - high
2021-01-19,VS,Evolène,46.0966987609863,7.56405019760132,2920.0,0,3,0,-5.26527770360311,2.7000000476837163,7.266666730244953,-15.7218751907349,-0.400000013411045,74.5,3.40000009536743,Southern Alps,3,3000,3,1 - very low
2021-01-20,VS,Evolène,46.0340957641602,7.43957996368408,3180.0,0,1,0,-5.94583320617676,3.578125,18.3999996185303,-14.7749996185303,-0.200000002980232,144.0,0.0,Southern Alps,3,4000,0,3 - moderate
2021-01-22,OW,Kerns,46.8322448730469,8.30036640167236,1190.0,0,1,0,-1.26874995231628,2.92499995231628,19.3999996185303,-4.90416669845581,-0.19791667163372,112.0,0.0,Central Alps,2,2000,0,3 - moderate
2021-01-23,TI,Faido,46.506290435791,8.81575202941895,2030.0,0,1,1,-8.845833369663781,2.37309447924296,15.866666793823232,-10.797916650772104,-0.1152777771155039,110.0,13.500000476837176,Southern Alps,3,3000,0,3 - moderate
2021-01-23,GR,Vaz/Obervaz,46.7522964477539,9.59079360961914,2300.0,0,1,0,-9.91874980926514,1.35625004768372,13.1000003814697,-13.8041667938232,-0.200000002980232,193.0,15.1000003814697,Eastern Alps,4,3000,4,5 - high
2021-01-23,TI,Bedretto,46.4990196228027,8.46713352203369,2180.0,0,1,0,-10.373611132303871,2.742252389589943,11.666666666666648,-9.996874809265153,-0.0812500044703485,167.5,5.350000202655795,Southern Alps,3,3000,2,2 - low
2021-01-23,FR,Plaffeien,46.6623992919922,7.36980628967285,1700.0,0,2,0,-7.315624713897705,3.33333331346512,14.69999980926515,-7.89166688919067,0.200000002980232,171.0,20.1000003814697,Western Alps,1,2000,4,5 - high
2021-01-23,VS,Nendaz,46.115550994873,7.27746725082397,2710.0,1,2,2,-10.03888893127444,3.08263889948527,17.099999745686834,-11.7822914123535,0.1000000052154065,103.5,7.049999952316285,Southern Alps,3,3000,0,3 - moderate
2021-01-24,SG,Amden,47.1696243286133,9.18782138824463,1620.0,0,1,0,-9.406708240509047,3.852083325386047,17.7666664123535,-10.3874998092651,-0.920833349227905,172.0,23.7000007629395,Eastern Alps,4,2000,4,5 - high
2021-01-24,VS,Orsières,46.0270233154297,7.19878435134888,2330.0,0,1,0,-14.958333015441898,4.48229169845581,15.149999618530298,-18.7312507629395,-1.13541662693024,49.0,0.0,Southern Alps,3,3000,2,2 - low
2021-01-24,VS,Anniviers,46.1967506408691,7.54040575027466,2700.0,0,1,1,-14.10104179382325,3.026041656732559,14.1000003814697,-20.8562507629395,-0.600000023841858,140.0,12.8000001907349,Southern Alps,3,3000,2,2 - low
2021-01-24,VD,Ormont-Dessus,46.3666343688965,7.20873403549194,2000.0,0,1,0,-10.889583428700782,2.696391920248668,13.633333365122466,-16.63802099227905,-0.0151041653007269,168.0,18.17500019073488,Western Alps,1,2000,4,5 - high
2021-01-24,VS,Anniviers,46.2441749572754,7.63146066665649,2730.0,0,1,0,-12.9020833969116,0.989583313465118,13.6000003814697,-20.8562507629395,-0.600000023841858,140.0,12.8000001907349,Southern Alps,3,3000,2,2 - low
2021-01-24,GR,Ilanz/Glion,46.8213272094727,9.18448829650879,2120.0,0,1,0,-12.0479164123535,2.93333339691162,17.6000003814697,-16.4958324432373,0.293749988079071,116.0,1.79999995231628,Eastern Alps,4,3000,0,3 - moderate
2021-01-24,GR,Vaz/Obervaz,46.737491607666,9.58518886566162,2380.0,0,1,0,-12.8229169845581,1.30833327770233,10.0,-21.4020824432373,-0.200000002980232,207.0,25.2000007629395,Eastern Alps,4,3000,4,5 - high
2021-01-24,BE,Lauterbrunnen,46.5905799865723,7.85880184173584,1950.0,0,1,0,-10.0255208015442,2.964583307504655,13.075000047683734,-16.790278116861998,0.7020833392937976,131.0,10.73333311080931,Western Alps,1,2000,2,2 - low
2021-01-24,BE,Lauterbrunnen,46.5469627380371,7.84285688400269,2100.0,0,1,0,-9.740624904632575,2.549999952316285,13.699999809265153,-18.100000381469748,-0.4468749910593035,134.0,12.54999971389768,Western Alps,1,3000,2,2 - low
2021-01-25,BE,Adelboden,46.460090637207,7.54803323745728,1780.0,0,1,0,-12.897222359975151,4.725852231184642,17.11666679382325,-11.0923611323039,0.1381944517294566,106.66666666666669,6.700000087420136,Western Alps,1,2000,0,3 - moderate
2021-01-26,BE,Hasliberg,46.7324905395508,8.24319458007813,1920.0,0,1,0,-13.856249809265153,2.1672794222831744,9.45000028610228,-14.9333333969116,0.200000002980232,127.0,8.19999980926514,Western Alps,1,2000,2,2 - low
2021-01-26,BE,Grindelwald,46.6193084716797,7.94178533554077,2210.0,0,1,0,-12.786979198455825,1.7635416686534875,7.249999880790713,-15.945138613382966,0.7062500019868216,144.66666666666666,18.333333015441884,Western Alps,1,3000,2,2 - low
2021-01-29,BE,Lauterbrunnen,46.6062088012695,7.84977340698242,2260.0,0,1,0,-3.5036457777023298,5.216666758060457,21.625,-3.7500000794728567,0.7305555591980616,179.66666666666666,33.63333384195966,Western Alps,1,3000,4,5 - high
2021-01-31,GR,Scuol,46.8203506469727,10.2463579177856,2730.0,0,3,0,-4.95625019073486,1.02291667461395,7.09999990463257,-8.02916622161865,-0.635416686534882,90.0,0.0,Eastern Alps,4,3000,3,1 - very low
2021-01-31,GR,Celerina/Schlarigna,46.5185966491699,9.80129528045654,2685.0,0,1,1,-6.607440539768764,2.360485400472368,10.29999998637608,-10.19583352406818,-0.266666663189729,172.75,10.375000119209302,Eastern Alps,4,3000,2,2 - low
2021-01-31,GR,Davos,46.6909637451172,9.76640510559082,2490.0,0,1,0,-6.8618057568868,2.295714775721237,10.43333339691162,-9.71458339691162,0.699999988079071,230.0,35.5999984741211,Eastern Alps,4,3000,4,5 - high
2021-01-31,VS,Val de Bagnes,46.0967063903809,7.2643985748291,2500.0,0,1,0,-5.520138978958126,1.0193181931972504,4.89999997615814,-10.60416650772094,0.1937500052154065,163.5,25.9000005722046,Southern Alps,3,3000,4,5 - high
2021-01-31,VS,Orsières,45.9312438964844,7.11415815353394,2020.0,1,1,1,-8.993749856948876,0.4885416626930235,3.65000009536743,-15.0874996185303,,368.0,62.0999984741211,Southern Alps,3,3000,4,5 - high
2021-01-31,GR,Scuol,46.8270950317383,10.2551031112671,2530.0,0,2,0,-4.95625019073486,1.02291667461395,7.09999990463257,-8.02916622161865,-0.635416686534882,90.0,0.0,Eastern Alps,4,3000,3,1 - very low
2021-02-01,NW,Wolfenschiessen,46.7864761352539,8.38864040374756,1960.0,0,1,0,-2.2718750238418552,2.0958333015441903,11.74999999999998,-3.8437498807907096,0.1427083350718019,289.0,22.9499998092651,Central Alps,2,2000,1,4 - considerable
2021-02-01,GR,Scuol,46.8070945739746,10.1660013198853,2690.0,0,2,0,-6.323958158493045,3.3531249761581403,13.25000047683718,-5.83750009536743,-0.600000023841858,95.0,0.0,Eastern Alps,4,3000,0,3 - moderate
2021-02-01,GR,Scuol,46.6926536560059,10.3772764205933,2250.0,0,1,0,-7.754166444142659,2.616666674613956,7.75,-8.72604179382324,-0.4000000059604645,203.5,7.20000028610228,Eastern Alps,4,3000,1,4 - considerable
2021-02-01,GR,Pontresina,46.4109268188477,9.9521312713623,2675.0,0,1,0,-7.638194402058933,1.95045804977417,10.466666380564355,-9.40208339691161,-0.400000005960464,158.5,6.0,Eastern Alps,4,3000,2,2 - low
2021-02-02,VS,Anniviers,46.0576477050781,7.64020919799805,2500.0,0,1,0,-3.0630208551883698,2.2333333194255824,15.22499966621395,-4.9916666348775225,-0.3000000044703479,138.66666666666666,13.433333396911634,Southern Alps,3,3000,0,3 - moderate
2021-02-04,TI,Bedretto,46.4972877502441,8.46866416931152,2100.0,0,1,0,-3.19444445768992,3.26855158805847,9.000000000000012,-6.015625,-0.0500000044703485,232.5,5.549999952316285,Southern Alps,3,3000,1,4 - considerable
2021-02-04,GR,Celerina/Schlarigna,46.5127563476563,9.79164123535156,2850.0,1,2,1,-3.608333329359692,3.020833333333333,10.550000111261989,-10.557638804117852,-0.2333333417773246,165.0,2.550000011920928,Eastern Alps,4,3000,3,1 - very low
2021-02-05,GR,Val Müstair,46.6578598022461,10.3223543167114,2620.0,0,1,0,-3.15208339691162,5.536458373069765,15.549999713897698,-6.01041650772095,-0.300000011920929,148.0,0.0,Eastern Alps,4,3000,0,3 - moderate
2021-02-06,GR,Tujetsch,46.6343078613281,8.73055267333984,2750.0,0,1,0,-3.784226255757466,5.817559548786703,19.285714285714285,-4.456250031789144,-1.679166669646899,218.75,0.8999999761581425,Eastern Alps,4,3000,0,3 - moderate
2021-02-07,TI,Bedretto,46.4837913513184,8.47977733612061,1780.0,0,1,0,-6.086111148198447,2.106495141983035,8.59999990463257,-4.7364583015441895,-0.0500000044703485,220.0,2.6000000983476617,Southern Alps,3,2000,1,4 - considerable
2021-02-08,TI,Faido,46.5069885253906,8.82118988037109,2040.0,0,1,0,-8.943750177110939,1.712484230597813,7.966666738192228,-14.795312166213977,-0.0270833348234493,149.75,20.9500002861023,Southern Alps,3,3000,4,5 - high
2021-02-08,VS,Simplon,46.1987915039063,8.030686378479,1940.0,0,1,0,-10.284027735392248,6.130555470784519,22.66666634877524,-15.20104122161865,-2.194791674613955,183.0,7.966666420300786,Southern Alps,3,2000,0,3 - moderate
2021-02-08,VS,Wiler (Lötschen) / Blatten,46.4283180236816,7.77950048446655,2540.0,0,1,0,-10.551388899485277,2.2923611799875934,11.399999936421713,-15.328125,-0.125000001862645,237.0,6.69999980926515,Southern Alps,3,3000,1,4 - considerable
2021-02-11,TI,Bedretto,46.4893035888672,8.43075180053711,2500.0,0,2,0,-10.73194471995034,3.45912698904673,10.533333460489896,-12.90000009536745,0.0,236.5,7.40000009536743,Southern Alps,3,3000,1,4 - considerable
2021-02-13,BE,Boltigen,46.6122856140137,7.32735395431519,1930.0,0,1,0,-7.438541650772095,1.0468750298023246,4.550000071525575,-11.5083332061768,0.100000001490116,220.0,5.5,Western Alps,1,2000,1,4 - considerable
2021-02-13,VS,Orsières,45.8964805603027,7.0741548538208,2565.0,0,1,0,-8.79583358764648,2.09166669845581,10.6000003814697,-20.5270824432373,,367.0,11.5,Southern Alps,3,3000,1,4 - considerable
2021-02-13,SG,Mels,46.9739074707031,9.24749946594238,2300.0,0,2,0,-10.860416730244966,1.3659722208976763,6.6333333651224775,-22.99374961853025,-0.1500000022351739,207.5,0.100000001490116,Eastern Alps,4,3000,2,2 - low
2021-02-14,GR,Klosters-Serneus,46.8222503662109,9.93789863586426,2640.0,0,1,1,-13.207812309265153,1.8999999761581423,9.299999833106984,-23.57135486602785,0.1999999955296516,155.0,0.0,Eastern Alps,4,3000,2,2 - low
2021-02-14,GR,Klosters-Serneus,46.8175964355469,9.94206142425537,2790.0,0,1,0,-13.224999745686867,2.2499999602635707,10.7666664123535,-23.05972290039064,0.449999999254942,135.33333333333334,0.0,Eastern Alps,4,3000,2,2 - low
2021-02-14,OW,Giswil,46.8085098266602,8.11218357086182,1760.0,0,1,0,-6.34062480926514,2.4374999105930337,6.200000047683715,-16.9937496185303,0.400000005960464,210.0,1.100000023841859,Central Alps,2,2000,1,4 - considerable
2021-02-14,UR,Silenen,46.724781036377,8.72378349304199,1810.0,0,1,0,-11.742916488647465,2.498750007152556,8.619999980926519,-22.37083307902017,-1.8972222407658887,183.5,0.0,Central Alps,2,2000,2,2 - low
2021-02-14,VS,Simplon,46.2472724914551,8.04906845092773,2210.0,0,1,0,-12.639062404632575,4.193229138851164,14.100000023841869,-19.712500254313166,-4.411458253860475,214.3333333333333,0.5999999841054267,Southern Alps,3,3000,1,4 - considerable
2021-02-14,GR,Arosa,46.8415603637695,9.79672622680664,2640.0,0,1,0,-12.926562309265153,1.2447916567325576,5.899999976158142,-24.5177083015442,-0.0005208346992729,168.66666666666666,0.0,Eastern Alps,4,3000,2,2 - low
2021-02-15,VD,Rougemont,46.4409141540527,7.19565391540527,2420.0,0,1,0,-0.7515625059604643,2.81614589691162,9.39999985694886,-6.43125009536743,0.1833333373069759,190.3333333333333,0.0,Western Alps,1,3000,1,4 - considerable
2021-02-15,UR,Göschenen,46.6677894592285,8.48423862457275,2710.0,0,2,0,-2.68333339691162,1.79166662693024,7.80000019073486,-9.20208358764648,-0.200000002980232,159.0,0.0,Central Alps,2,3000,3,1 - very low
2021-02-16,GR,Poschiavo,46.3526725769043,10.0244550704956,2410.0,0,1,0,-3.118749998509884,4.355208396911619,17.30000019073485,-5.10208320617676,-0.400000005960464,223.0,0.0,Eastern Alps,4,3000,1,4 - considerable
2021-02-16,GR,Valsot,46.9015769958496,10.3968276977539,2880.0,0,2,0,-3.184027751286827,2.927777806917827,12.333333333333334,-5.140625,-2.049999982118605,167.0,0.0,Eastern Alps,4,3000,3,1 - very low
2021-02-16,GR,Scuol,46.8402938842773,10.2720994949341,2820.0,0,1,0,-0.543749988079071,2.50416660308838,11.1999998092651,-2.69791674613953,-0.616666674613953,94.0,0.0,Eastern Alps,4,3000,3,1 - very low
2021-02-16,GR,Tujetsch,46.6462860107422,8.74739074707031,2480.0,0,1,1,-1.3994048195225843,2.8639880589076445,10.971428666796005,-3.334722201029457,-0.0368055527408916,203.25,0.1500000059604645,Eastern Alps,4,3000,1,4 - considerable
2021-02-17,BE,Gsteig,46.3446731567383,7.25097751617432,1977.0,0,1,0,-2.835677102208138,2.64322918653488,13.68749976158144,-9.395833301544188,0.0429166674613952,223.3333333333333,2.199999952316284,Western Alps,1,2000,1,4 - considerable
2021-02-17,GR,Pontresina,46.448974609375,10.0022802352905,2880.0,1,2,1,-5.329166730244953,3.3847222328186035,14.866666793823264,-11.9614582061768,-0.3500000089406965,173.0,0.0,Eastern Alps,4,3000,0,3 - moderate
2021-02-17,GR,Davos,46.7940368652344,9.95869636535645,2890.0,0,1,0,-2.3854166145126032,1.8701388835906965,9.1000000635783,-8.5784721374512,0.449999999254942,135.0,2.299999952316284,Eastern Alps,4,3000,3,1 - very low
2021-02-21,OW,Engelberg,46.7758598327637,8.4412899017334,2300.0,0,1,0,5.893749952316285,3.5802083015441903,17.2999992370605,-7.442708492279051,0.1000000052154065,247.3333333333333,0.0,Central Alps,2,3000,1,4 - considerable
2021-02-22,GR,Tschiertschen-Praden,46.7855949401855,9.60539531707764,2260.0,0,1,0,0.152083337306976,5.03541660308838,12.6999998092651,-7.96666669845581,-0.100000001490116,207.0,0.0,Eastern Alps,4,3000,1,4 - considerable
2021-02-24,GR,Zuoz,46.607593536377,9.89308547973633,2540.0,0,1,0,0.4180555720037477,3.3180555502573665,7.333333412806188,-7.967360973358166,-0.259722220400969,167.33333333333334,0.0,Eastern Alps,4,3000,3,1 - very low
2021-02-27,GR,Pontresina,46.4179344177246,9.98181247711182,2480.0,0,1,0,-4.49305558204651,2.42430555820465,10.06666660308838,-8.663541316986084,-0.3500000089406965,160.0,0.0,Eastern Alps,4,3000,3,1 - very low
2021-03-10,VS,Bourg-Saint-Pierre,45.9396286010742,7.27629566192627,3320.0,0,1,0,-8.542708158493024,3.763541758060455,10.65000009536742,-15.6229162216187,-1.06875002384186,61.0,0.0,Southern Alps,3,4000,2,2 - low
2021-03-10,VS,Obergoms,46.5518455505371,8.31358528137207,2725.0,0,1,0,-8.102604150772105,2.9265624880790724,10.474999904632568,-13.500694592793764,-0.0333333338300386,189.0,0.0,Southern Alps,3,3000,1,4 - considerable
2021-03-13,GR,Luzein,46.933277130127,9.86208248138428,2635.0,0,1,0,-4.811458230018615,4.315624952316285,15.4499998092651,-8.31875038146973,0.5,143.0,1.39999997615814,Eastern Alps,4,3000,0,3 - moderate
2021-03-14,TI,Bedretto,46.4911804199219,8.51140213012695,2020.0,0,1,0,-10.741666475931812,2.9750000635782867,14.499999682108566,-7.04166650772095,0.200000002980232,202.0,0.0,Southern Alps,3,3000,1,4 - considerable
2021-03-17,GR,Davos,46.7858581542969,9.84944629669189,2190.0,0,1,0,-9.636805693308514,2.231360842784248,9.850000063578294,-10.750347296396871,0.279583342373372,215.375,22.81428568703787,Eastern Alps,4,3000,4,5 - high
2021-03-17,GR,Davos,46.7635536193848,9.86153125762939,2620.0,1,1,1,-10.685763994852708,2.98031920194626,11.133333444595351,-10.724166679382307,0.0494791660457849,205.0,22.09999990463257,Eastern Alps,4,3000,4,5 - high
2021-03-18,GR,Pontresina,46.4677047729492,9.96058654785156,2940.0,0,3,0,-14.9361111323039,2.7694444656372066,9.89999993642172,-18.1520833969116,-0.3624999970197675,167.5,0.0,Eastern Alps,4,3000,2,2 - low
2021-03-18,GR,Ilanz/Glion,46.8285293579102,9.1423921585083,2310.0,0,1,0,-13.0041666030884,1.70624995231628,12.1000003814697,-15.0020837783813,0.300000011920929,250.0,23.7999992370605,Eastern Alps,4,3000,4,5 - high
2021-03-18,UR,Andermatt,46.6135215759277,8.61207103729248,2415.0,0,2,2,-12.47624988555908,2.181446027755738,9.679999923706047,-14.506944338480666,-1.467361037929854,210.3333333333333,4.133333206176767,Central Alps,2,3000,2,2 - low
2021-03-18,TI,Bedretto,46.4832763671875,8.48099136352539,1850.0,0,1,0,-13.36458349227905,2.5583332777023347,7.450000047683715,-12.9125003814697,0.200000002980232,239.0,0.800000011920929,Southern Alps,3,2000,1,4 - considerable
2021-03-19,GR,Mesocco,46.4661560058594,9.15033721923828,2500.0,0,1,0,-13.4124999046326,1.64255315065384,7.200000047683715,-16.2895832061768,0.200000002980232,163.5,0.449999988079071,Eastern Alps,4,3000,2,2 - low
2021-03-19,UR,Andermatt,46.6136054992676,8.60301303863525,2290.0,0,1,0,-12.46583347320556,1.4639444589614858,8.06000003814698,-16.72847239176433,-1.4666666040817908,205.0,1.8000000317891434,Central Alps,2,3000,2,2 - low
2021-03-19,NW,Wolfenschiessen,46.7849311828613,8.40747261047363,2090.0,0,1,0,-9.201041698455796,1.089085161685946,5.950000047683715,-13.0802083015442,0.05729166790843,358.0,17.65000009536745,Central Alps,2,3000,1,4 - considerable
2021-03-19,VS,Anniviers,46.2420921325684,7.61903285980225,2450.0,0,1,0,-12.4937496185303,0.823809504508972,3.59999990463257,-19.7000007629395,-0.400000005960464,235.0,5.19999980926514,Southern Alps,3,3000,2,2 - low
2021-03-19,BE,Lenk,46.4000282287598,7.43638753890991,2070.0,0,1,0,-10.228472391764331,1.392361104488373,7.266666571299237,-10.9041662216187,0.100000001490116,206.0,12.1000003814697,Western Alps,1,3000,2,2 - low
2021-03-19,GR,Davos,46.8063316345215,9.92968845367432,2630.0,0,1,0,-11.250520944595351,1.1156028434634206,5.649999976158142,-16.081770896911625,0.2666666780908917,204.5,6.19999986886978,Eastern Alps,4,3000,2,2 - low
2021-03-19,GR,Silvaplana,46.4590950012207,9.73258495330811,2915.0,0,2,0,-14.094791412353551,1.353125035762785,7.450000047683715,-17.3125,0.0,174.33333333333334,3.5333334604899065,Eastern Alps,4,3000,2,2 - low
2021-03-19,VS,Mont-Noble,46.199405670166,7.48436784744263,2385.0,1,1,1,-13.407291412353551,1.0108630657196058,4.049999952316285,-19.7000007629395,-0.400000005960464,235.0,5.19999980926514,Southern Alps,3,3000,2,2 - low
2021-03-19,VS,Mont-Noble,46.1853904724121,7.49028778076172,2660.0,0,1,1,-13.407291412353551,1.0108630657196058,4.049999952316285,-19.7000007629395,-0.400000005960464,235.0,5.19999980926514,Southern Alps,3,3000,2,2 - low
2021-03-20,VS,Hérémence,46.1439781188965,7.36072826385498,2600.0,1,1,1,-11.9222221374512,1.7647376259167988,6.06666660308838,-18.043750286102306,0.25,186.0,4.64999997615814,Southern Alps,3,3000,2,2 - low
2021-03-20,GR,Surses,46.5456352233887,9.69194793701172,3330.0,0,3,0,-15.73000011444094,2.88291664123535,13.060000038146978,-18.24895858764645,0.1500000059604645,203.5,0.0,Eastern Alps,4,4000,2,2 - low
2021-03-20,VS,Zermatt,45.9959754943848,7.6881890296936,2460.0,0,1,1,-14.6270834604899,3.2840277751286835,16.833333015441898,-20.6677083969116,-0.5406249910593035,200.66666666666663,0.4000000059604645,Southern Alps,3,3000,0,3 - moderate
2021-03-20,VS,Anniviers,46.1869926452637,7.63638734817505,2720.0,0,1,0,-13.500694592793764,2.4253321488698347,15.03333330154419,-20.73124980926515,-0.3000000044703479,201.0,1.6333333253860467,Southern Alps,3,3000,2,2 - low
2021-03-20,GR,Breil/Brigels,46.8110198974609,9.05761337280273,2400.0,0,2,0,-12.0874996185303,2.89166665077209,11.3000001907349,-15.0229167938232,-0.100000001490116,271.5,0.0,Eastern Alps,4,3000,1,4 - considerable
2021-03-20,VS,Goms,46.4652862548828,8.2859935760498,2300.0,0,1,0,-12.5406249364217,4.728472272555034,14.100000063578294,-16.9979166984558,-0.0234375003492459,241.25,0.0,Southern Alps,3,3000,1,4 - considerable
2021-03-20,VS,Nendaz,46.1304664611816,7.2958607673645,2680.0,0,3,2,-11.9222221374512,1.7647376259167988,6.06666660308838,-18.043750286102306,0.25,186.0,4.64999997615814,Southern Alps,3,3000,2,2 - low
2021-03-20,GR,Samnaun,46.9814949035645,10.3509931564331,2720.0,0,1,0,-16.3631944656372,3.37291669845581,12.266666412353487,-19.1572914123535,-1.943749949336053,190.0,0.0,Eastern Alps,4,3000,2,2 - low
2021-03-20,GR,St. Moritz,46.5044822692871,9.79057788848877,2831.0,0,1,0,-14.8604169845581,4.2037499904632565,13.400000000000006,-17.3624998728434,-0.2333333417773246,162.5,0.80000001192093,Eastern Alps,4,3000,2,2 - low
2021-03-20,VS,Nendaz,46.1023941040039,7.31548690795898,2640.0,0,1,0,-11.9222221374512,1.7647376259167988,6.06666660308838,-18.043750286102306,0.25,186.0,4.64999997615814,Southern Alps,3,3000,2,2 - low
2021-03-21,VS,Unterbäch,46.2220230102539,7.76911163330078,2800.0,0,1,0,-11.7937498092651,5.99166679382324,15.1000003814697,,,245.0,1.39999997615814,Southern Alps,3,3000,1,4 - considerable
2021-03-21,TI,Cevio,46.4479751586914,8.52524185180664,2060.0,0,1,0,-6.72812509536743,3.1270831823349,15.450000286102302,-9.51145839691163,-0.0500000044703485,230.0,0.0,Southern Alps,3,3000,1,4 - considerable
2021-03-21,BE,Grindelwald,46.5776710510254,7.98224401473999,2360.0,0,5,0,-7.92708349227905,1.6133206685384105,8.43333339691162,-9.46979141235352,-0.300000011920929,168.0,0.0,Western Alps,1,3000,2,2 - low
2021-03-21,VS,Binn,46.3479652404785,8.21497440338135,2530.0,0,1,0,-8.645833492279056,7.83958327770233,23.3500003814697,-11.5500001907349,0.0020833334419876,202.0,0.0,Southern Alps,3,3000,0,3 - moderate
2021-03-21,GR,St. Moritz,46.5099792480469,9.75562286376953,2960.0,0,1,0,-12.038541793823237,4.676388978958128,17.80000003178915,-13.0576391220093,0.0666666701436043,191.75,0.0,Eastern Alps,4,3000,0,3 - moderate
2021-03-21,VD,Bex,46.2421875,7.13525438308716,2360.0,0,1,0,-9.111458539962776,4.193750143051145,18.0500001907349,-11.6583337783813,0.100000001490116,448.0,0.0,Western Alps,1,3000,1,4 - considerable
2021-03-21,VS,Ayent,46.3651084899902,7.40095329284668,2590.0,1,3,2,-7.764583468437195,2.888020843267439,16.17499995231629,-7.8802084922790545,0.0958333350718021,251.5,0.0,Southern Alps,3,3000,1,4 - considerable
2021-03-21,UR,Andermatt,46.6377067565918,8.64851570129395,2610.0,0,2,0,-10.710937499999996,4.770312517881395,15.525000095367425,-10.076041698455786,-2.1999999061226863,249.3333333333333,1.43333339691162,Central Alps,2,3000,1,4 - considerable
2021-03-21,FR,Grandvillard,46.4952545166016,7.1098575592041,2090.0,0,3,0,-5.77500009536743,3.36041659116745,11.40000009536745,-9.09166622161865,0.300000011920929,143.0,4.09999990463257,Western Alps,1,3000,2,2 - low
2021-03-21,FR,Jaun,46.5792083740234,7.22041988372803,1800.0,0,1,0,-6.69270849227905,3.1875000596046448,14.0000004768372,-7.75833320617676,0.0,261.0,7.30000019073486,Western Alps,1,2000,1,4 - considerable
