;station_code;measure_date;HS;TA_30MIN_MEAN;RH_30MIN_MEAN;TSS_30MIN_MEAN;TS0_30MIN_MEAN;TS25_30MIN_MEAN;TS50_30MIN_MEAN;TS100_30MIN_MEAN;RSWR_30MIN_MEAN;VW_30MIN_MEAN;VW_30MIN_MAX;DW_30MIN_MEAN;DW_30MIN_SD
7176;SAA4;2024-10-05T18:00:00Z;16.0;-1.103;82.4;-8.43;0.359;-3.327;-2.228;-2.065;0.002;0.813;3.482;320.0;25.63
7177;SAA4;2024-10-05T18:30:00Z;16.33;-1.358;86.5;-8.13;0.32;-3.219;-2.363;-2.275;-0.001;0.4;3.012;358.3;27.74
7178;SAA4;2024-10-05T19:00:00Z;15.33;-1.546;87.4;-8.64;0.264;-3.42;-2.563;-2.463;-0.002;0.494;3.286;354.7;27.56
7179;SAA4;2024-10-05T19:30:00Z;15.33;-1.55;86.8;-8.4;0.221;-3.672;-2.746;-2.618;-0.003;0.625;3.208;301.5;33.88
7180;SAA4;2024-10-05T20:00:00Z;16.0;-1.744;89.1;-8.26;0.186;-3.767;-2.884;-2.719;-0.002;0.525;4.205;357.8;43.54
7181;SAA4;2024-10-05T20:30:00Z;15.4;-1.398;84.6;-7.667;0.155;-3.033;-2.264;-2.193;-0.003;0.732;3.11;7.615;29.78
7182;SAA4;2024-10-05T21:00:00Z;15.29;-1.007;74.98;-6.872;0.134;-2.445;-1.785;-1.701;-0.002;1.173;4.068;28.26;29.0
7183;SAA4;2024-10-05T21:30:00Z;15.88;-0.913;70.87;-7.565;0.119;-2.594;-1.787;-1.7;-0.002;0.684;3.892;323.7;40.52
7184;SAA4;2024-10-05T22:00:00Z;15.17;-0.626;58.47;-8.68;0.105;-2.883;-1.852;-1.716;-0.001;0.921;3.853;281.4;26.53
7185;SAA4;2024-10-05T22:30:00Z;14.11;-0.791;54.04;-10.04;0.093;-4.176;-2.542;-2.176;-0.002;1.148;2.465;270.8;16.68
7186;SAA4;2024-10-05T23:00:00Z;14.86;-0.89;55.87;-10.21;0.07;-3.933;-2.499;-2.182;-0.003;0.689;3.756;291.1;36.11
7187;SAA4;2024-10-05T23:30:00Z;14.75;-0.944;56.88;-9.39;0.053;-3.708;-2.445;-2.164;-0.001;1.034;7.139;286.7;42.8
7188;SAA4;2024-10-06T00:00:00Z;15.14;-0.637;46.91;-9.92;0.04;-3.678;-2.207;-1.897;-0.002;1.232;3.384;273.1;26.41
7189;SAA4;2024-10-06T00:30:00Z;15.0;-0.314;42.88;-9.5;0.027;-2.816;-1.604;-1.4;-0.002;1.075;3.462;302.8;39.81
7190;SAA4;2024-10-06T01:00:00Z;14.75;-0.837;44.66;-10.64;0.026;-4.68;-3.07;-2.584;-0.003;0.78;3.071;260.6;40.14
7191;SAA4;2024-10-06T01:30:00Z;14.71;-1.395;45.18;-11.7;0.011;-5.917;-4.008;-3.428;-0.002;0.989;3.13;234.5;18.5
7192;SAA4;2024-10-06T02:00:00Z;14.44;-1.019;41.43;-11.22;-0.004;-5.085;-3.4;-2.899;-0.003;1.128;3.423;260.7;29.23
7193;SAA4;2024-10-06T02:30:00Z;14.67;-1.186;41.58;-11.36;-0.015;-6.278;-4.294;-3.603;-0.002;1.316;2.738;231.4;17.77
7194;SAA4;2024-10-06T03:00:00Z;15.0;-1.039;39.5;-10.27;-0.023;-5.059;-3.702;-3.03;0.0;2.519;3.619;227.4;16.04
7195;SAA4;2024-10-06T03:30:00Z;14.86;-0.763;37.13;-10.12;-0.03;-4.87;-3.348;-2.683;-0.001;1.889;3.159;219.0;20.76
7196;SAA4;2024-10-06T04:00:00Z;14.57;-0.325;33.55;-9.22;-0.027;-4.16;-2.822;-2.202;-0.001;2.293;3.736;229.3;20.5
7197;SAA4;2024-10-06T04:30:00Z;14.67;0.705;25.62;-9.36;-0.026;-3.205;-1.625;-1.118;0.0;1.538;2.895;260.0;19.92
7198;SAA4;2024-10-06T05:00:00Z;15.0;0.621;25.86;-9.36;-0.026;-2.735;-1.312;-0.95;0.003;0.896;2.386;260.7;26.75
7199;SAA4;2024-10-06T05:30:00Z;15.0;0.531;26.13;-9.47;-0.028;-3.255;-1.751;-1.316;1.489;0.594;2.152;268.1;37.61
7200;SAA4;2024-10-06T06:00:00Z;14.5;-0.126;30.75;-8.87;-0.029;-3.89;-2.448;-1.93;15.3;0.942;2.386;231.5;19.3
7201;SAA4;2024-10-06T06:30:00Z;14.88;0.771;26.45;-6.537;-0.027;-1.819;-0.617;-0.356;34.23;0.726;2.015;266.2;22.27
7202;SAA4;2024-10-06T07:00:00Z;15.0;0.965;29.45;-6.034;0.0;-1.614;-0.601;-0.278;75.35;0.568;1.721;234.7;18.69
7203;SAA4;2024-10-06T07:30:00Z;14.0;1.344;29.43;-4.551;0.031;-0.956;-0.156;0.18;116.4;0.384;2.601;236.7;9.32
7204;SAA4;2024-10-06T08:00:00Z;15.33;1.538;30.85;-3.345;0.065;-0.043;0.514;0.733;143.5;0.396;2.23;239.9;8.79
7205;SAA4;2024-10-06T08:30:00Z;12.5;1.599;31.99;-2.604;0.091;0.431;0.898;1.064;149.6;0.738;2.406;221.4;12.76
7206;SAA4;2024-10-06T09:00:00Z;12.71;1.681;30.74;-2.028;0.118;0.911;1.252;1.358;162.6;0.643;1.995;226.8;23.6
7207;SAA4;2024-10-06T09:30:00Z;11.75;1.728;32.94;-1.795;0.134;1.067;1.387;1.438;136.3;0.474;3.345;237.9;39.88
7208;SAA4;2024-10-06T10:00:00Z;14.0;2.556;29.72;-1.034;0.155;2.968;3.204;3.199;260.1;0.949;4.205;230.6;41.08
7209;SAA4;2024-10-06T10:30:00Z;13.0;3.238;29.29;0.322;0.176;4.25;4.259;4.255;336.6;0.651;3.208;216.7;15.15
7210;SAA4;2024-10-06T11:00:00Z;11.5;3.41;33.06;0.533;0.191;4.92;4.808;4.732;340.4;0.333;1.623;228.2;6.495
7211;SAA4;2024-10-06T11:30:00Z;13.43;2.602;40.27;0.314;0.195;3.652;3.697;3.557;268.8;0.134;3.501;256.5;55.37
7212;SAA5;2024-10-05T12:00:00Z;9.92;-0.185;39.89;-3.608;0.118;1.166;2.846;2.56;513.4;2.048;5.808;122.7;26.08
7213;SAA5;2024-10-05T12:30:00Z;8.88;0.025;46.79;-3.298;0.128;1.639;3.367;3.013;514.4;0.538;6.61;126.2;63.33
7214;SAA5;2024-10-05T13:00:00Z;11.34;-0.6;45.34;-3.499;0.131;2.925;3.003;2.779;489.3;2.376;5.828;15.98;31.7
7215;SAA5;2024-10-05T13:30:00Z;9.12;0.045;43.99;-3.44;0.14;3.149;3.301;2.937;451.7;0.762;5.886;117.0;60.27
7216;SAA5;2024-10-05T14:00:00Z;10.43;0.328;51.7;-3.385;0.153;2.984;3.045;2.77;397.2;0.891;6.493;138.9;47.04
7217;SAA5;2024-10-05T14:30:00Z;7.39;0.202;56.85;-3.407;0.162;2.778;1.532;2.487;356.4;1.248;7.29;157.7;46.44
7218;SAA5;2024-10-05T15:00:00Z;6.366;0.182;56.66;-4.098;0.169;3.099;3.109;2.858;298.8;0.785;4.205;284.0;55.45
7219;SAA5;2024-10-05T15:30:00Z;6.829;-0.095;51.57;-4.782;0.177;2.55;2.58;2.402;233.7;0.991;6.962;281.1;55.75
7220;SAA5;2024-10-05T16:00:00Z;9.22;-0.246;48.96;-5.614;0.183;1.765;1.824;1.72;164.8;1.198;5.808;338.5;55.07
7221;SAA5;2024-10-05T16:30:00Z;10.06;-0.903;49.26;-7.63;0.204;-1.373;-1.018;-0.608;30.14;1.677;5.573;356.1;41.88
7222;SAA5;2024-10-05T17:00:00Z;11.53;-1.027;46.74;-7.9;0.171;-2.152;-1.771;-1.234;5.336;1.621;10.03;99.8;51.15
7223;SAA5;2024-10-05T17:30:00Z;9.6;-1.107;46.03;-8.12;0.166;-2.236;-1.87;-1.314;-0.556;1.958;8.23;124.1;42.8
7224;SAA5;2024-10-05T18:00:00Z;10.13;-1.012;42.65;-8.18;0.127;-2.217;-1.86;-1.31;-1.335;2.816;7.76;118.9;22.29
7225;SAA5;2024-10-05T18:30:00Z;10.1;-0.931;39.73;-8.17;0.093;-2.263;-1.887;-1.333;-1.335;3.88;9.11;117.2;18.69
7226;SAA5;2024-10-05T19:00:00Z;9.95;-0.792;36.8;-8.37;0.075;-2.118;-1.724;-1.135;-1.335;3.289;9.68;127.0;28.21
7227;SAA5;2024-10-05T19:30:00Z;10.71;-0.61;33.96;-8.64;0.035;-1.994;-1.602;-0.984;-1.38;2.557;7.65;126.5;30.55
7228;SAA5;2024-10-05T20:00:00Z;11.67;-0.408;30.95;-8.9;0.02;-2.103;-1.639;-0.971;-1.335;2.69;8.86;122.4;28.8
7229;SAA5;2024-10-05T20:30:00Z;11.11;-0.32;28.87;-9.0;0.004;-1.948;-1.483;-0.85;-1.358;3.141;9.19;120.6;23.95
7230;SAA5;2024-10-05T21:00:00Z;11.2;-0.332;26.83;-9.69;-0.014;-2.009;-1.538;-0.827;-1.335;1.804;6.805;121.4;33.72
7231;SAA5;2024-10-05T21:30:00Z;10.88;-0.432;25.95;-9.79;0.006;-2.408;-1.882;-1.105;-1.335;2.303;8.9;120.7;29.19
7232;SAA5;2024-10-05T22:00:00Z;9.79;-0.136;22.96;-9.57;0.024;-1.809;-1.347;-0.61;-1.335;2.603;7.84;124.9;27.87
7233;SAA5;2024-10-05T22:30:00Z;9.26;0.144;20.52;-9.47;0.01;-1.659;-1.178;-0.452;-1.358;2.927;9.11;126.1;31.39
7234;SAA5;2024-10-05T23:00:00Z;10.38;0.348;18.84;-9.8;0.001;-1.741;-1.176;-0.359;-1.335;2.878;7.67;120.8;17.86
7235;SAA5;2024-10-05T23:30:00Z;10.68;0.706;16.95;-9.21;-0.013;-1.223;-0.71;0.073;-1.335;3.647;9.93;123.4;20.4
7236;SAA5;2024-10-06T00:00:00Z;10.75;0.713;16.53;-9.49;-0.02;-1.156;-0.639;0.112;-1.335;3.048;8.23;124.8;26.31
7237;SAA5;2024-10-06T00:30:00Z;11.66;0.833;15.48;-9.57;-0.032;-1.118;-0.575;0.196;-1.358;3.193;9.25;124.7;19.83
7238;SAA5;2024-10-06T01:00:00Z;11.44;1.178;12.93;-9.51;-0.036;-0.633;-0.113;0.66;-1.335;2.636;9.82;132.6;27.99
7239;SAA5;2024-10-06T01:30:00Z;10.51;1.414;11.76;-9.34;-0.05;-0.546;0.025;0.789;-1.335;3.449;8.41;126.3;21.78
7240;SAA5;2024-10-06T02:00:00Z;10.44;1.48;11.24;-9.49;-0.054;-0.647;-0.029;0.766;-1.491;3.58;9.58;117.1;19.18
7241;SAA5;2024-10-06T02:30:00Z;8.88;1.412;11.4;-9.77;-0.062;-0.827;-0.204;0.643;-1.335;2.913;9.02;122.8;25.18
7242;SAA5;2024-10-06T03:00:00Z;9.15;1.926;9.32;-8.98;-0.075;-0.117;0.449;1.217;-1.335;4.15;9.78;121.7;17.28
7243;SAA5;2024-10-06T03:30:00Z;8.72;1.879;9.41;-8.81;-0.084;-0.179;0.388;1.139;-1.335;4.138;9.43;115.6;21.51
7244;SAA5;2024-10-06T04:00:00Z;9.02;1.878;9.7;-9.1;-0.089;-0.395;0.241;1.025;-1.335;2.482;6.121;103.5;31.25
7245;SAA5;2024-10-06T04:30:00Z;8.23;2.338;9.18;-8.64;-0.093;-0.073;0.585;1.381;-1.335;3.3;7.43;96.0;21.39
7246;SAA5;2024-10-06T05:00:00Z;8.67;2.76;9.08;-8.56;-0.1;0.336;0.999;1.813;-1.357;3.248;8.43;107.9;19.57
7247;SAA5;2024-10-06T05:30:00Z;8.39;2.667;9.33;-8.44;-0.108;0.211;0.866;1.688;-0.311;2.747;7.47;102.8;26.48
7248;SAA5;2024-10-06T06:00:00Z;8.66;2.169;10.38;-8.2;-0.11;-0.009;0.638;1.406;8.81;2.595;6.18;94.3;27.83
7249;SAA5;2024-10-06T06:30:00Z;9.12;2.433;11.05;-6.526;-0.114;0.54;1.146;1.803;22.14;2.028;6.16;86.6;21.24
7250;SAA5;2024-10-06T07:00:00Z;8.51;2.787;11.57;-6.078;-0.116;0.891;1.506;2.149;47.18;2.209;5.886;92.3;22.48
7251;SAA5;2024-10-06T07:30:00Z;8.5;2.045;16.42;-5.063;-0.117;0.455;0.935;1.49;75.7;0.297;3.52;103.5;45.57
7252;SAA5;2024-10-06T08:00:00Z;7.97;3.138;12.57;-3.97;-0.12;1.659;2.172;2.778;99.8;0.613;3.129;76.1;15.3
7253;SAA5;2024-10-06T08:30:00Z;7.83;3.083;13.97;-3.41;-0.119;1.757;2.221;2.741;107.7;0.137;2.855;96.5;34.69
7254;SAA5;2024-10-06T09:00:00Z;7.56;3.084;15.32;-2.871;-0.188;1.854;2.261;2.667;119.4;0.128;1.936;100.6;13.02
7255;SAA5;2024-10-06T09:30:00Z;8.75;2.29;17.21;-2.928;-0.21;1.227;1.525;1.822;111.4;0.354;2.347;189.2;40.54
7256;SAA5;2024-10-06T10:00:00Z;6.488;2.784;21.2;-1.952;-0.209;2.729;3.069;3.336;192.8;0.312;2.816;78.9;28.05
7257;SAA5;2024-10-06T10:30:00Z;6.783;3.543;37.73;-0.445;-0.147;4.72;4.965;4.93;262.9;0.248;2.249;29.61;15.51
7258;SAA5;2024-10-06T11:00:00Z;7.34;3.248;41.28;-0.195;-0.107;4.635;4.863;4.779;250.7;0.269;3.109;124.6;38.65
7259;SAA5;2024-10-06T11:30:00Z;6.854;2.888;39.11;-0.202;-0.107;3.847;4.108;4.016;208.7;0.292;2.073;279.1;8.2
7260;SCA1;2024-10-05T12:00:00Z;;-3.026;100.0;;;;;;;;;;0.0
7261;SCA1;2024-10-05T12:30:00Z;;-3.08;100.0;;;;;;;;;;0.0
7262;SCA1;2024-10-05T13:00:00Z;;-3.251;100.0;;;;;;;;;;0.0
7263;SCA1;2024-10-05T13:30:00Z;;-4.716;100.0;;;;;;;;;;0.0
7264;SCA1;2024-10-05T14:00:00Z;;-5.23;100.0;;;;;;;;;;0.0
7265;SCA1;2024-10-05T14:30:00Z;;-5.569;100.0;;;;;;;;;;0.0
7266;SCA1;2024-10-05T15:00:00Z;;-5.52;100.0;;;;;;;;;;0.0
7267;SCA1;2024-10-05T15:30:00Z;;-5.76;100.0;;;;;;;;;;0.0
7268;SCA1;2024-10-05T16:00:00Z;;-6.258;100.0;;;;;;;;;;0.0
7269;SCA1;2024-10-05T16:30:00Z;;-6.885;100.0;;;;;;;;;;0.0
7270;SCA1;2024-10-05T17:00:00Z;;-7.26;100.0;;;;;;;;;;0.0
7271;SCA1;2024-10-05T17:30:00Z;;-7.59;100.0;;;;;;;;;;0.0
7272;SCA1;2024-10-05T18:00:00Z;;-7.77;100.0;;;;;;;;;;0.0
7273;SCA1;2024-10-05T18:30:00Z;;-7.83;100.0;;;;;;;;;;0.0
7274;SCA1;2024-10-05T19:00:00Z;;-7.74;100.0;;;;;;;;;;0.0
7275;SCA1;2024-10-05T19:30:00Z;;-7.7;100.0;;;;;;;;;;0.0
7276;SCA1;2024-10-05T20:00:00Z;;-7.84;100.0;;;;;;;;;;0.0
7277;SCA1;2024-10-05T20:30:00Z;;-7.81;100.0;;;;;;;;;;0.0
7278;SCA1;2024-10-05T21:00:00Z;;-7.77;100.0;;;;;;;;;;0.0
7279;SCA1;2024-10-05T21:30:00Z;;-7.61;100.0;;;;;;;;;;0.0
7280;SCA1;2024-10-05T22:00:00Z;;-7.51;100.0;;;;;;;;;;0.0
7281;SCA1;2024-10-05T22:30:00Z;;-7.48;100.0;;;;;;;;;;0.0
7282;SCA1;2024-10-05T23:00:00Z;;-7.42;100.0;;;;;;;;;;0.0
7283;SCA1;2024-10-05T23:30:00Z;;-7.24;100.0;;;;;;;0.0;0.067;284.0;0.374
7284;SCA1;2024-10-06T00:00:00Z;;-7.25;100.0;;;;;;;;;;0.0
7285;SCA1;2024-10-06T00:30:00Z;;-7.09;100.0;;;;;;;;;;0.084
7286;SCA1;2024-10-06T01:00:00Z;;-6.909;99.9;;;;;;;0.213;7.16;285.1;2.785
7287;SCA1;2024-10-06T01:30:00Z;;-6.789;97.8;;;;;;;5.638;8.83;284.6;16.13
7288;SCA1;2024-10-06T02:00:00Z;;-6.203;89.0;;;;;;;4.97;8.43;279.6;19.54
7289;SCA1;2024-10-06T02:30:00Z;;-5.743;77.8;;;;;;;4.341;9.26;280.5;23.46
7290;SCA1;2024-10-06T03:00:00Z;;-5.394;67.99;;;;;;;5.184;9.03;287.5;17.65
7291;SCA1;2024-10-06T03:30:00Z;;-4.652;59.14;;;;;;;4.307;7.96;284.2;23.8
7292;SCA1;2024-10-06T04:00:00Z;;-3.901;47.95;;;;;;;4.787;8.3;284.3;19.38
7293;SCA1;2024-10-06T04:30:00Z;;-3.165;41.71;;;;;;;4.68;8.26;281.8;21.4
7294;SCA1;2024-10-06T05:00:00Z;;-2.749;37.75;;;;;;;5.224;8.83;285.0;19.07
7295;SCA1;2024-10-06T05:30:00Z;;-2.527;35.6;;;;;;;4.495;7.7;280.1;21.4
7296;SCA1;2024-10-06T06:00:00Z;;-2.618;31.44;;;;;;;5.104;8.73;288.6;17.24
7297;SCA1;2024-10-06T06:30:00Z;;-2.438;25.66;;;;;;;6.369;9.93;290.0;12.67
7298;SCA1;2024-10-06T07:00:00Z;;-2.67;23.38;;;;;;;7.19;9.9;281.4;10.7
7299;SCA1;2024-10-06T07:30:00Z;;-2.528;21.42;;;;;;;6.145;9.33;279.2;14.05
7300;SCA1;2024-10-06T08:00:00Z;;-1.992;18.24;;;;;;;7.08;9.8;269.7;10.67
7301;SCA1;2024-10-06T08:30:00Z;;-0.866;14.74;;;;;;;6.396;9.33;271.1;10.34
7302;SCA1;2024-10-06T09:00:00Z;;-0.962;13.27;;;;;;;6.947;8.96;264.0;10.08
7303;SCA1;2024-10-06T09:30:00Z;;-0.997;13.99;;;;;;;7.08;9.96;264.2;11.71
7304;SCA1;2024-10-06T10:00:00Z;;-0.888;14.11;;;;;;;5.823;10.4;267.8;17.03
7305;SCA1;2024-10-06T10:30:00Z;;-0.801;14.75;;;;;;;3.42;7.9;268.9;26.35
7306;SCA1;2024-10-06T11:00:00Z;;-0.437;15.69;;;;;;;4.544;7.7;274.0;18.45
7307;SCA1;2024-10-06T11:30:00Z;;-0.436;15.15;;;;;;;4.825;7.23;266.6;6.959
7308;SCA2;2024-10-05T12:00:00Z;18.4;1.351;73.0;-0.831;3.383;15.01;5.392;4.562;719.0;1.717;3.657;47.58;29.76
7309;SCA2;2024-10-05T12:30:00Z;17.97;1.552;73.6;-0.553;3.379;10.58;5.916;5.018;713.0;2.133;3.931;33.83;17.82
7310;SCA2;2024-10-05T13:00:00Z;17.33;1.556;72.7;-0.65;3.376;8.29;5.577;4.795;670.3;2.358;4.244;39.61;23.25
7311;SCA2;2024-10-05T13:30:00Z;16.41;2.18;70.7;-0.644;3.371;7.1;4.945;4.615;444.5;0.349;2.679;77.7;54.6
7312;SCA2;2024-10-05T14:00:00Z;16.53;2.276;71.2;-0.61;3.37;7.64;5.893;5.358;515.5;1.433;3.853;50.1;21.81
7313;SCA2;2024-10-05T14:30:00Z;15.75;2.536;75.2;-1.052;3.365;6.917;5.037;4.757;335.2;0.06;1.975;241.9;57.2
7314;SCA2;2024-10-05T15:00:00Z;16.47;2.22;76.4;-0.644;3.356;5.023;3.912;3.717;289.6;1.082;3.109;24.79;12.16
7315;SCA2;2024-10-05T15:30:00Z;16.46;1.875;72.5;-1.003;3.345;4.441;3.68;3.355;323.7;2.984;4.654;11.15;13.23
7316;SCA2;2024-10-05T16:00:00Z;16.29;1.738;77.4;-1.546;3.343;3.745;3.167;2.976;180.7;0.72;3.559;12.77;56.83
7317;SCA2;2024-10-05T16:30:00Z;17.0;0.005;99.1;-1.559;3.331;0.255;-0.366;-0.183;36.23;0.713;1.838;273.7;33.75
7318;SCA2;2024-10-05T17:00:00Z;17.38;-0.579;99.8;-1.199;3.322;-0.106;-0.817;-0.67;7.41;1.5;3.403;73.6;8.61
7319;SCA2;2024-10-05T17:30:00Z;17.38;-0.619;99.7;-1.043;3.313;-0.267;-0.895;-0.726;-0.866;1.446;3.168;64.3;8.02
7320;SCA2;2024-10-05T18:00:00Z;17.34;-0.389;98.8;-0.474;3.307;0.276;-0.466;-0.369;-1.355;0.849;3.618;66.98;11.68
7321;SCA2;2024-10-05T18:30:00Z;17.24;-0.205;99.8;-0.493;3.305;0.326;-0.327;-0.217;-1.333;0.103;1.623;270.9;7.78
7322;SCA2;2024-10-05T19:00:00Z;17.12;-0.37;99.6;-1.353;3.296;-0.129;-0.634;-0.476;-1.356;0.139;1.369;20.66;24.86
7323;SCA2;2024-10-05T19:30:00Z;16.83;-0.736;98.0;-4.05;3.291;-2.05;-1.79;-1.203;-1.356;0.377;2.249;74.5;11.45
7324;SCA2;2024-10-05T20:00:00Z;16.54;-1.383;98.8;-6.321;3.279;-4.002;-3.304;-2.35;-1.334;0.574;2.21;75.4;22.57
7325;SCA2;2024-10-05T20:30:00Z;16.37;-1.371;96.1;-7.3;3.272;-4.33;-3.49;-2.469;-1.334;0.87;2.464;68.39;34.74
7326;SCA2;2024-10-05T21:00:00Z;16.39;-1.063;89.1;-8.08;3.265;-4.489;-3.049;-2.042;-1.334;0.221;2.21;36.77;41.25
7327;SCA2;2024-10-05T21:30:00Z;16.06;-0.818;78.7;-8.98;3.264;-5.387;-3.219;-2.024;-1.334;0.316;2.288;38.27;20.73
7328;SCA2;2024-10-05T22:00:00Z;15.81;-0.328;71.0;-9.19;3.256;-5.597;-3.704;-2.001;-1.356;0.83;2.503;50.87;45.4
7329;SCA2;2024-10-05T22:30:00Z;16.02;-0.174;68.88;-8.9;3.251;-4.686;-2.746;-1.595;-1.334;1.312;3.051;53.95;19.41
7330;SCA2;2024-10-05T23:00:00Z;15.91;-0.597;69.81;-9.82;3.246;-5.705;-3.268;-1.916;-1.334;0.905;2.386;61.16;22.16
7331;SCA2;2024-10-05T23:30:00Z;15.79;-0.581;70.7;-10.32;3.238;-6.318;-3.775;-2.271;-1.334;0.703;2.875;54.57;24.77
7332;SCA2;2024-10-06T00:00:00Z;15.77;-0.632;70.6;-10.6;3.231;-6.108;-3.47;-2.296;-1.356;0.233;2.053;53.86;38.94
7333;SCA2;2024-10-06T00:30:00Z;16.34;-0.656;74.1;-10.06;3.225;-5.352;-2.921;-1.893;-1.334;0.906;2.757;53.36;20.3
7334;SCA2;2024-10-06T01:00:00Z;16.0;-0.547;73.2;-10.62;3.216;-6.388;-3.416;-2.073;-1.334;0.576;2.288;58.25;25.3
7335;SCA2;2024-10-06T01:30:00Z;15.35;0.12;64.4;-10.32;3.208;-5.514;-3.398;-2.003;-1.334;1.047;3.168;50.7;33.3
7336;SCA2;2024-10-06T02:00:00Z;15.88;0.915;52.52;-10.91;3.199;-6.055;-2.24;-0.772;-1.334;0.096;1.545;190.4;42.8
7337;SCA2;2024-10-06T02:30:00Z;16.14;1.46;45.97;-10.81;3.19;-4.867;-1.587;-0.177;-1.334;0.484;2.914;58.95;32.76
7338;SCA2;2024-10-06T03:00:00Z;16.03;0.985;47.2;-11.33;3.179;-5.529;-1.718;-0.517;-1.334;0.152;2.464;62.02;21.63
7339;SCA2;2024-10-06T03:30:00Z;15.29;1.006;44.38;-11.82;3.17;-5.929;-2.316;-0.771;-1.334;0.177;1.956;64.87;38.23
7340;SCA2;2024-10-06T04:00:00Z;15.52;0.838;45.36;-11.91;3.155;-6.238;-2.683;-1.083;-1.334;0.235;1.995;72.9;39.09
7341;SCA2;2024-10-06T04:30:00Z;15.63;-0.03;48.48;-12.43;3.144;-7.08;-3.494;-1.794;-1.334;0.263;2.19;45.46;25.8
7342;SCA2;2024-10-06T05:00:00Z;15.65;0.387;46.82;-12.19;3.131;-7.12;-3.922;-1.994;-1.334;0.411;2.484;47.6;50.16
7343;SCA2;2024-10-06T05:30:00Z;15.6;0.752;44.09;-12.21;3.114;-6.873;-2.825;-0.92;0.089;0.243;2.034;76.9;28.12
7344;SCA2;2024-10-06T06:00:00Z;15.81;0.445;44.28;-12.18;3.099;-7.36;-3.311;-1.359;7.83;0.367;2.347;48.37;24.59
7345;SCA2;2024-10-06T06:30:00Z;15.31;1.341;41.01;-12.0;3.084;-5.45;-2.119;-0.616;13.41;0.41;2.444;204.0;37.3
7346;SCA2;2024-10-06T07:00:00Z;14.94;4.212;27.34;-9.33;3.07;-2.061;0.723;2.275;17.26;3.595;5.828;25.17;11.69
7347;SCA2;2024-10-06T07:30:00Z;15.22;5.395;22.48;-6.608;3.049;0.618;2.446;3.772;57.53;4.889;6.59;15.87;10.56
7348;SCA2;2024-10-06T08:00:00Z;14.8;5.687;20.76;-5.225;3.039;1.701;3.001;4.074;101.9;4.562;6.043;22.12;6.593
7349;SCA2;2024-10-06T08:30:00Z;14.43;4.784;26.66;-4.817;3.022;1.958;2.925;3.72;182.5;1.318;5.339;41.55;49.73
7350;SCA2;2024-10-06T09:00:00Z;14.8;4.439;31.73;-2.936;3.003;2.832;3.381;3.985;218.9;0.635;3.559;44.83;43.34
7351;SCA2;2024-10-06T09:30:00Z;14.93;4.415;36.79;-2.041;2.993;3.694;3.996;4.54;250.7;0.503;2.836;30.39;43.96
7352;SCA2;2024-10-06T10:00:00Z;15.0;4.521;34.27;-1.256;2.985;4.067;4.117;4.454;223.3;1.784;2.816;60.73;11.6
7353;SCA2;2024-10-06T10:30:00Z;14.8;5.225;33.49;-0.447;2.972;5.302;5.182;5.561;237.6;0.38;1.877;57.42;12.06
7354;SCA2;2024-10-06T11:00:00Z;14.49;5.41;35.79;-0.242;2.969;5.995;5.67;5.879;286.9;0.786;3.383;61.69;28.95
7355;SCA2;2024-10-06T11:30:00Z;14.48;5.279;39.14;-0.175;2.966;6.063;5.636;5.832;281.9;0.607;2.894;26.01;44.72
7356;SCA3;2024-10-05T12:00:00Z;37.75;-1.95;100.0;-1.412;1.31;-0.093;3.831;-0.239;276.1;1.684;4.048;65.16;31.21
7357;SCA3;2024-10-05T12:30:00Z;37.78;-1.987;100.0;-1.501;1.305;-0.101;3.555;-0.505;240.7;1.947;4.302;74.7;25.04
7358;SCA3;2024-10-05T13:00:00Z;37.6;-1.891;100.0;-1.434;1.308;-0.101;3.542;-0.319;231.2;1.427;3.618;90.7;33.86
7359;SCA3;2024-10-05T13:30:00Z;36.92;-1.275;100.0;-0.817;1.306;-0.081;5.124;1.144;341.6;0.879;2.836;18.69;42.81
7360;SCA3;2024-10-05T14:00:00Z;36.19;-0.639;99.4;-0.662;1.323;0.006;4.045;1.398;306.5;1.155;3.305;119.5;25.46
7361;SCA3;2024-10-05T14:30:00Z;35.69;-0.991;100.0;-0.891;1.308;0.039;1.55;-0.1;170.5;1.052;3.207;101.0;33.24
7362;SCA3;2024-10-05T15:00:00Z;35.97;-0.93;100.0;-0.893;1.301;0.008;1.162;-0.023;166.1;1.069;3.325;139.4;36.45
7363;SCA3;2024-10-05T15:30:00Z;35.88;-1.006;100.0;-1.015;1.297;-0.001;1.01;-0.319;132.0;0.639;2.171;209.8;27.59
7364;SCA3;2024-10-05T16:00:00Z;36.12;-1.402;100.0;-1.073;1.295;-0.062;-0.157;-1.008;67.42;0.902;2.679;120.4;24.5
7365;SCA3;2024-10-05T16:30:00Z;36.2;-1.562;100.0;-1.229;1.297;-0.098;-0.663;-1.28;43.45;1.273;3.637;105.7;25.93
7366;SCA3;2024-10-05T17:00:00Z;36.24;-1.722;100.0;-1.413;1.304;-0.104;-1.206;-1.639;8.0;1.545;3.09;113.5;30.8
7367;SCA3;2024-10-05T17:30:00Z;36.23;-2.014;100.0;-2.062;1.303;-0.107;-1.715;-2.092;-0.994;0.678;2.21;105.2;42.48
