t-SNE1,t-SNE2,k_cluster,municipality,canton,date,alpine_region,elevation_group
-5.8267837,0.87513363,4,Davos,GR,2022-02-02,Eastern Alps,2000
-5.980595,0.93079215,4,Klosters,GR,2022-02-02,Eastern Alps,2000
-3.4340672,1.4221994,3,Ayent,VS,2022-02-03,Southern Alps,3000
-4.8038177,0.52985024,4,Davos,GR,2022-02-03,Eastern Alps,3000
-5.354245,0.92759246,4,Davos,GR,2022-02-03,Eastern Alps,3000
-5.4654183,2.406374,1,Morschach,SZ,2022-02-03,Central Alps,2000
-1.8800339,-0.5659748,3,Hasliberg,BE,2022-02-03,Western Alps,2000
-5.7090993,1.2926314,4,Klosters,GR,2022-02-03,Eastern Alps,2000
-2.015379,-1.5515796,3,Scuol,GR,2022-02-03,Eastern Alps,3000
-4.8317513,1.2381624,4,Vaz/Obervaz,GR,2022-02-03,Eastern Alps,3000
-5.9217434,1.1446365,4,Obergoms,VS,2022-02-03,Southern Alps,3000
-2.1110368,0.67392945,3,Lauterbrunnen,BE,2022-02-03,Western Alps,3000
-5.4654183,2.406374,1,Morschach,SZ,2022-02-03,Central Alps,2000
-3.9044333,1.1155068,3,Habkern,BE,2022-02-03,Western Alps,2000
-3.7868233,1.2260576,3,Binn,VS,2022-02-04,Southern Alps,3000
-2.9789386,1.4997407,3,Vaz/Obervaz,GR,2022-02-04,Eastern Alps,3000
-3.8802838,-0.02523284,0,Zermatt,VS,2022-02-04,Southern Alps,3000
-2.3332596,-2.8160331,3,Celerina/Schlarigna,GR,2022-02-04,Eastern Alps,3000
-1.7462916,0.44966877,3,Lauterbrunnen,BE,2022-02-04,Western Alps,3000
-5.1649766,-1.16833,2,Goms,VS,2022-02-05,Southern Alps,3000
-5.205684,2.831869,1,Morschach,SZ,2022-02-05,Central Alps,2000
-4.3875446,-2.1093087,2,Hasliberg,BE,2022-02-05,Western Alps,2000
-5.1649766,-1.16833,2,Goms,VS,2022-02-05,Southern Alps,3000
-4.7327156,-1.1258848,0,Val Müstair,GR,2022-02-05,Eastern Alps,3000
-5.001916,-1.2633935,2,Surses,GR,2022-02-05,Eastern Alps,3000
-4.0950637,1.563711,0,Engelberg,OW,2022-02-06,Central Alps,3000
-4.572083,0.068727665,0,Goms,VS,2022-02-06,Southern Alps,3000
-3.843943,0.5463473,3,Klosters,GR,2022-02-06,Eastern Alps,3000
-3.0621576,-1.9242042,3,Rheinwald,GR,2022-02-06,Eastern Alps,3000
-4.038462,0.9009018,0,Engelberg,OW,2022-02-07,Central Alps,3000
-4.2630396,0.53200805,0,Ollon/Ormont-Dessus,VD,2022-02-07,Western Alps,2000
-4.2621937,0.5317091,0,Gryon,VD,2022-02-07,Western Alps,2000
-5.2500033,0.301957,4,Bergün Filisur,GR,2022-02-08,Eastern Alps,3000
-4.831114,0.8619426,4,Arosa,GR,2022-02-08,Eastern Alps,3000
-3.3761075,0.8521938,3,Lauterbrunnen,BE,2022-02-08,Western Alps,3000
-4.34182,-0.43332103,3,Surses,GR,2022-02-08,Eastern Alps,3000
-4.9277406,0.009378353,4,Val Müstair,GR,2022-02-08,Eastern Alps,3000
0.39541054,2.3951979,3,Medel (Lucmagn),GR,2022-02-09,Eastern Alps,3000
-5.245855,-1.6074046,2,Anniviers,VS,2022-02-11,Southern Alps,3000
-4.7091665,-2.0373006,0,St. Niklaus,VS,2022-02-11,Southern Alps,3000
-5.869945,-2.1534681,2,Val Müstair,GR,2022-02-12,Eastern Alps,3000
-4.6614966,2.0316796,1,Val-de-Charmey,FR,2022-02-12,Western Alps,2000
-5.696485,1.7863113,1,Unterschächen,UR,2022-02-12,Central Alps,2000
-5.8281536,-1.213073,2,Bergün Filisur,GR,2022-02-12,Eastern Alps,3000
-4.7974396,2.4125807,1,Engelberg,OW,2022-02-12,Central Alps,2000
-5.20428,-1.1840966,2,Anniviers,VS,2022-02-12,Southern Alps,3000
-5.751596,-1.4269831,2,Zermatt,VS,2022-02-12,Southern Alps,3000
-6.0046124,1.8948468,1,Bex,VD,2022-02-12,Western Alps,2000
-2.9371374,0.36105838,0,Montreux,VD,2022-02-16,Western Alps,2000
-2.7373602,0.013621605,0,Riddes,VS,2022-02-17,Southern Alps,3000
-2.460492,-0.38496992,0,Ried-Brig,VS,2022-02-18,Southern Alps,3000
-2.343999,-0.12314475,0,Pontresina,GR,2022-02-18,Eastern Alps,3000
-4.766566,0.06887375,0,Adelboden,BE,2022-02-19,Western Alps,3000
-4.605963,0.2816264,0,Anniviers,VS,2022-02-19,Southern Alps,3000
-3.749659,-0.83003557,0,Ried-Brig,VS,2022-02-20,Southern Alps,3000
-4.565511,0.30266804,0,Luzein,GR,2022-02-22,Eastern Alps,3000
-4.626074,0.2671023,0,Andermatt,UR,2022-02-23,Central Alps,3000
-5.2328353,0.27895278,4,Scuol,GR,2022-02-23,Eastern Alps,4000
-4.43807,-0.21357925,0,Val Müstair,GR,2022-02-23,Eastern Alps,3000
-4.1138163,-0.6941962,3,Bever,GR,2022-02-24,Eastern Alps,3000
-5.832892,-0.8036035,2,Diemtigen,BE,2022-02-26,Western Alps,3000
-6.3237123,-1.3674201,2,Zermatt,VS,2022-02-26,Southern Alps,4000
-5.6417775,-1.0870202,2,Vérossaz,VS,2022-03-06,Southern Alps,2000
-4.3267803,1.6046073,0,Glarus Süd,GL,2022-03-12,Eastern Alps,2000
-4.4534974,-2.91968,2,Andermatt,UR,2022-03-13,Central Alps,3000
-1.9623249,-0.92154676,3,Innertkirchen,BE,2022-03-15,Western Alps,3000
-4.415171,-0.63957524,2,Davos,GR,2022-03-19,Eastern Alps,3000
-5.2855644,-0.44961554,2,Innerthal,SZ,2022-04-02,Central Alps,2000
-5.600138,-2.875579,2,Andermatt,UR,2022-04-03,Central Alps,3000
-5.9605145,-0.9946003,2,Oberems,VS,2022-04-03,Southern Alps,3000
-5.9263964,-1.7835026,2,Samedan,GR,2022-04-03,Eastern Alps,3000
-6.049039,2.147152,1,Bex,VD,2022-04-04,Western Alps,3000
-5.7531796,1.1521431,4,Anniviers,VS,2022-04-10,Southern Alps,3000
-5.7158213,0.86726457,4,Lauterbrunnen,BE,2022-04-10,Western Alps,3000
-5.170118,0.5790823,4,Flühli,LU,2022-04-10,Central Alps,3000
-5.8847055,1.4237815,4,Lauterbrunnen,BE,2022-04-10,Western Alps,3000
0.6984816,2.495197,3,Nendaz,VS,2022-04-12,Southern Alps,4000
0.089729786,2.2965643,3,Evolène,VS,2022-04-13,Southern Alps,4000
0.6027007,0.7478858,3,Val Müstair,GR,2022-04-14,Eastern Alps,3000
0.5941923,-1.1076897,3,Vals,GR,2022-04-15,Eastern Alps,3000
-2.8840187,3.1446772,3,Innertkirchen,BE,2022-04-27,Western Alps,4000
-1.660963,1.3108304,3,Guttannen,BE,2022-04-28,Western Alps,4000
0.14289276,-0.5717632,3,Bourg-Saint-Pierre,VS,2022-05-08,Southern Alps,3000
0.2426202,4.2163715,3,Finhaut,VS,2022-05-14,Southern Alps,3000
3.614067,1.9494431,3,Innertkirchen,BE,2022-05-14,Western Alps,4000
-3.7402341,-0.820036,0,Orsières,VS,2022-11-24,Southern Alps,3000
-3.71985,-2.4249325,0,Zernez,GR,2022-12-03,Eastern Alps,4000
-4.608944,-2.3433814,2,Rheinwald; Vals,GR,2022-12-06,Eastern Alps,3000
-5.560985,-3.1273036,2,Mesocco,GR,2022-12-07,Eastern Alps,3000
-1.5987587,-4.275916,3,Engelberg/Innertkirchen (?),OW,2022-12-09,Central Alps,3000
-4.951675,-1.6839285,2,Val de Bagnes,VS,2022-12-10,Southern Alps,3000
-6.1532154,-1.1549244,2,Orsières,VS,2022-12-11,Southern Alps,3000
-6.4196396,-2.6795745,2,Mesocco,GR,2022-12-11,Eastern Alps,3000
-5.786574,-3.5150616,2,Rheinwald,GR,2022-12-12,Eastern Alps,3000
-5.378414,-3.6581013,2,Andermatt,UR,2022-12-13,Central Alps,3000
-5.378414,-3.6581013,2,Andermatt,UR,2022-12-13,Central Alps,3000
-1.2587777,-2.1096747,3,Savièse,VS,2022-12-18,Southern Alps,3000
-1.4717752,-4.6811895,3,Tujetsch,GR,2022-12-18,Eastern Alps,3000
-3.1981072,-2.7478087,3,Val de Bagnes,VS,2022-12-28,Southern Alps,3000
-0.6435049,-1.3386742,3,Realp,UR,2022-12-31,Central Alps,3000
-0.784582,-0.91688573,3,Goms,VS,2022-12-31,Southern Alps,4000
-0.9977151,0.3499224,3,Mont-Noble,VS,2023-01-01,Southern Alps,3000
-1.2875265,0.13633913,3,Leukerbad,VS,2023-01-01,Southern Alps,3000
-2.8938892,-2.9563923,3,Goms,VS,2023-01-04,Southern Alps,4000
-2.6977243,-2.317333,3,Scuol,GR,2023-01-05,Eastern Alps,3000
-5.673206,-2.0868037,2,Mesocco,GR,2023-01-09,Eastern Alps,3000
-4.7812734,-0.9052567,4,Champéry,VS,2023-01-10,Southern Alps,3000
-4.2363605,-1.8711628,0,Arosa,GR,2023-01-10,Eastern Alps,3000
-3.9678397,-1.1240698,0,Evolène,VS,2023-01-12,Southern Alps,4000
-3.540857,-2.5776746,3,Silvaplana,GR,2023-01-13,Eastern Alps,3000
-1.8638957,-3.5045862,3,Surses,GR,2023-01-13,Eastern Alps,3000
-3.500299,-1.8585073,0,Val Münstair,GR,2023-01-13,Eastern Alps,3000
-2.5220952,-3.4455197,3,Davos,GR,2023-01-15,Eastern Alps,3000
-5.542519,-2.4612422,2,Airolo,TI,2023-01-22,Southern Alps,3000
-6.2011676,-1.0175447,2,Ormont-Dessus,VD,2023-01-22,Western Alps,2000
-6.1374974,-2.1451905,2,Obergoms,VS,2023-01-22,Southern Alps,2000
-6.15876,-2.2569733,2,Surses,GR,2023-01-22,Eastern Alps,3000
-5.5651755,-2.9226265,2,Rheinwald,GR,2023-01-23,Eastern Alps,3000
-6.1378994,0.28989017,2,Fully,VS,2023-01-24,Southern Alps,3000
-4.203611,-3.8302102,2,Pontresina,GR,2023-01-25,Eastern Alps,3000
-6.252387,-3.0768106,2,Klosters,GR,2023-01-28,Eastern Alps,3000
-4.5049043,-0.51931345,0,Valsot,GR,2023-02-03,Eastern Alps,3000
-3.9575393,-1.5423541,0,Klosters,GR,2023-02-04,Eastern Alps,3000
-2.4205327,-3.885248,3,Oberiberg,SZ,2023-02-04,Central Alps,2000
-3.421038,-0.8031187,0,Disentis/Mustér,GR,2023-02-04,Eastern Alps,3000
-1.4382151,-2.4950202,3,Château-d'Oex,VD,2023-02-04,Western Alps,2000
-4.104927,-2.1513638,2,Mels,SG,2023-02-04,Eastern Alps,3000
-3.459656,0.062365178,0,Surses,GR,2023-02-04,Eastern Alps,3000
-3.4170115,-1.0572528,0,Liddes,VS,2023-02-04,Southern Alps,3000
-2.1400926,-1.2783504,3,Riddes,VS,2023-02-04,Southern Alps,2000
-4.5407248,-2.4140067,0,Scuol,GR,2023-02-05,Eastern Alps,3000
-4.85798,-2.4365566,2,Tujetsch,GR,2023-02-05,Eastern Alps,3000
-6.3068566,-2.2671778,2,Lantsch/Lenz,GR,2023-02-06,Eastern Alps,3000
-5.7595696,-0.109199196,2,Sisikon,UR,2023-02-06,Central Alps,2000
-5.911684,-2.8414807,2,Davos,GR,2023-02-07,Eastern Alps,3000
-5.6992497,-3.7689388,2,Scuol,GR,2023-02-07,Eastern Alps,3000
-5.872924,-3.1741767,2,Davos,GR,2023-02-08,Eastern Alps,3000
-5.697815,-3.0263345,2,Disentis/Mustér,GR,2023-02-08,Eastern Alps,3000
-6.4211955,-1.3504959,2,Liddes,VS,2023-02-08,Southern Alps,3000
-2.261078,-2.464755,3,Lauterbrunnen,BE,2023-02-10,Western Alps,3000
-4.587453,-3.2480578,2,Val Müstair,GR,2023-02-10,Eastern Alps,3000
-2.0143633,-2.431766,3,Arosa,GR,2023-02-11,Eastern Alps,3000
-0.18346706,1.0270563,3,Kerns,OW,2023-02-11,Central Alps,3000
-1.2969413,1.672879,3,Unterschächen,UR,2023-02-11,Central Alps,3000
-0.17533052,0.8469141,3,Unterschächen,GR,2023-02-12,Eastern Alps,3000
-0.2627341,2.0637827,3,Lauenen,BE,2023-02-13,Western Alps,3000
-4.01385,-1.6421572,3,Scuol,GR,2023-02-17,Eastern Alps,3000
-5.07155,-3.0315173,2,Diemtigen,BE,2023-02-27,Western Alps,3000
-3.4799938,-2.6510167,3,Surses,GR,2023-03-08,Eastern Alps,3000
-5.243673,0.49187556,4,Val de Bagnes,VS,2023-03-11,Southern Alps,3000
-3.7975197,-0.99505323,0,Pontresina,GR,2023-03-11,Eastern Alps,3000
-6.450034,1.1644679,4,Zermatt,VS,2023-03-12,Southern Alps,3000
-4.8306623,0.35705408,4,Churwalden,GR,2023-03-12,Eastern Alps,3000
-5.170399,0.30681983,4,Luzein,GR,2023-03-12,Eastern Alps,3000
-3.6128883,-0.07755639,3,Lauterbrunnen,BE,2023-03-12,Western Alps,3000
-4.0071115,-0.054934394,3,Meiringen,BE,2023-03-12,Western Alps,3000
-3.60978,-0.07744173,3,Lauterbrunnen,BE,2023-03-12,Western Alps,3000
-3.4074674,-0.8376342,0,Bergün Filisur,GR,2023-03-12,Eastern Alps,3000
-5.968258,0.91258585,4,Evolène,VS,2023-03-12,Southern Alps,3000
-4.695538,0.6119175,4,Engelberg,OW,2023-03-12,Central Alps,3000
-2.9627821,1.1412361,3,Nendaz,VS,2023-03-13,Southern Alps,3000
-2.555831,0.19880371,0,Hasliberg,BE,2023-03-13,Western Alps,3000
-2.144598,-0.00051534455,3,Airolo,TI,2023-03-13,Southern Alps,3000
-2.5123348,-2.5687532,3,Göschenen,UR,2023-03-14,Central Alps,2000
-5.5835814,0.5221185,4,Zermatt,VS,2023-03-15,Southern Alps,3000
-5.261937,-0.2778306,0,Realp,UR,2023-03-15,Central Alps,3000
-5.920728,0.19569823,4,Churwalden,GR,2023-03-15,Eastern Alps,3000
-6.116153,0.82688826,4,Nendaz,VS,2023-03-15,Southern Alps,3000
-6.1155324,0.8273134,4,Nendaz,VS,2023-03-15,Southern Alps,3000
-2.1063724,-0.16534162,3,Klosters,GR,2023-03-16,Eastern Alps,3000
-2.9071767,0.60242635,3,Arosa,GR,2023-03-16,Eastern Alps,3000
0.7386502,0.058991745,3,Davos,GR,2023-03-17,Eastern Alps,3000
-0.89001626,3.600901,3,Adelboden,BE,2023-03-17,Western Alps,3000
-0.33454567,-0.07400075,3,Bergün Filisur,GR,2023-03-17,Eastern Alps,3000
-1.7784492,5.096456,3,Reichenbach im Kandertal,BE,2023-03-17,Western Alps,3000
-1.5742059,0.07292589,3,Realp,UR,2023-03-17,Central Alps,3000
-1.7540077,-0.09697081,3,Davos,GR,2023-03-18,Eastern Alps,3000
-0.2985063,-0.7296464,3,Surses,GR,2023-03-18,Eastern Alps,3000
-1.5639801,0.99490184,3,Klosters,GR,2023-03-19,Eastern Alps,3000
-3.0232103,-1.5134184,3,Innertkirchen,BE,2023-03-19,Western Alps,3000
-1.1558052,-0.60093606,3,Davos,GR,2023-03-20,Eastern Alps,3000
0.5912298,0.7774917,3,Meiringen / Grindelwald,BE,2023-03-21,Western Alps,3000
-3.129701,-1.9239188,3,Realp,UR,2023-03-25,Central Alps,3000
-2.7755046,-0.37140986,0,Innertkirchen,BE,2023-03-25,Western Alps,3000
-6.17242,1.1867892,4,Engelberg / Wolfenschiessen,OW,2023-03-28,Central Alps,3000
-5.9174123,0.40683413,4,Hospental,UR,2023-03-28,Central Alps,3000
-3.0277524,-0.5835684,3,Davos,GR,2023-04-01,Eastern Alps,3000
-5.123755,1.0592098,4,Obergoms,VS,2023-04-02,Southern Alps,3000
-5.1129,-2.3396444,2,Bergün Filisur,GR,2023-04-03,Eastern Alps,4000
-4.415441,1.4306347,2,Val de Bagnes,VS,2023-04-03,Southern Alps,4000
-6.0101757,3.438121,1,Orsières,VS,2023-04-04,Southern Alps,3000
-5.30314,0.6066501,2,Val de Bagnes,VS,2023-04-04,Southern Alps,4000
-5.8837457,0.32062015,2,Klosters,GR,2023-04-05,Eastern Alps,3000
-5.9764132,3.4785166,1,Orsières,VS,2023-04-08,Southern Alps,4000
-4.922817,0.8647636,2,Saas-Fee,VS,2023-04-08,Southern Alps,5000
-3.4418,-2.8933682,3,Blenio,TI,2023-04-08,Southern Alps,4000
-4.9160304,-2.097694,2,Bever,GR,2023-04-08,Eastern Alps,4000
-3.288442,-1.9887644,3,Silenen,UR,2023-04-09,Central Alps,4000
-5.120308,1.0390067,2,Innertkirchen,BE,2023-04-13,Western Alps,3000
-5.816915,1.6179829,1,Evolène,VS,2023-04-14,Southern Alps,3000
-5.952989,1.5189282,4,Wiler (Lötschen),VS,2023-04-14,Southern Alps,3000
-4.748694,0.2035221,2,Davos,GR,2023-04-15,Eastern Alps,3000
-5.7794104,3.0438967,1,Saillon,VS,2023-04-15,Southern Alps,3000
-4.4212904,1.0757177,1,Vaz/Obervaz ,GR,2023-04-16,Eastern Alps,3000
-4.4202704,1.0752913,1,Vaz/Obervaz,GR,2023-04-16,Eastern Alps,3000
-4.419762,1.0752343,1,Vaz/Obervaz,GR,2023-04-16,Eastern Alps,3000
-3.9034781,0.6916626,3,Davos,GR,2023-04-17,Eastern Alps,3000
-1.917305,1.7963915,3,Zermatt,VS,2023-04-29,Southern Alps,3000
-3.816583,1.4572712,3,Samnaun,GR,2023-04-29,Eastern Alps,3000
-1.4475396,-0.1187418,3,Zermatt,VS,2023-05-15,Southern Alps,5000
-2.299008,-2.4741704,3,Lauterbrunnen,BE,2023-05-17,Western Alps,4000
7.3367114,-2.1335673,3,Fieschertal,VS,2023-05-28,Southern Alps,4000
2.214413,1.2625693,3,Naters,VS,2023-06-02,Southern Alps,4000
