Unnamed: 0;station_code;measure_date;HS;HN_1D
33;ELA2;2024-11-01T00:00:00;1.0;0.0
33;ELA2;2024-11-02T00:00:00;1.0;0.0
33;ELA2;2024-11-03T00:00:00;0.0;0.0
167;ELM2;2024-10-05T00:00:00;10.0;6.9
34;ELM2;2024-10-06T00:00:00;8.0;0.0
34;ELM2;2024-10-07T00:00:00;6.0;0.0
34;ELM2;2024-10-08T00:00:00;1.0;0.0
34;ELM2;2024-10-09T00:00:00;5.0;0.0
34;ELM2;2024-10-10T00:00:00;2.0;0.0
34;ELM2;2024-10-11T00:00:00;5.0;2.7
33;ELM2;2024-10-12T00:00:00;6.0;5.0
33;ELM2;2024-10-13T00:00:00;5.0;0.3
33;ELM2;2024-10-14T00:00:00;4.0;0.0
33;ELM2;2024-10-15T00:00:00;4.0;0.0
33;ELM2;2024-10-16T00:00:00;3.0;0.0
33;ELM2;2024-10-17T00:00:00;1.0;0.0
33;ELM2;2024-10-18T00:00:00;1.0;0.0
33;ELM2;2024-10-19T00:00:00;3.0;0.0
33;ELM2;2024-10-20T00:00:00;4.0;0.0
33;ELM2;2024-10-21T00:00:00;1.0;0.0
34;ELM2;2024-10-22T00:00:00;2.0;0.0
34;ELM2;2024-10-23T00:00:00;3.0;0.0
34;ELM2;2024-10-24T00:00:00;4.0;0.0
34;ELM2;2024-10-25T00:00:00;3.0;0.0
34;ELM2;2024-10-26T00:00:00;2.0;0.0
34;ELM2;2024-10-27T00:00:00;2.0;0.0
34;ELM2;2024-10-28T00:00:00;2.0;0.0
34;ELM2;2024-10-29T00:00:00;2.0;0.0
34;ELM2;2024-10-30T00:00:00;2.0;0.0
34;ELM2;2024-10-31T00:00:00;4.0;0.0
34;ELM2;2024-11-01T00:00:00;5.0;0.0
34;ELM2;2024-11-02T00:00:00;5.0;0.0
34;ELM2;2024-11-03T00:00:00;5.0;0.0
168;ELS2;2024-10-05T00:00:00;20.0;6.1
35;ELS2;2024-10-06T00:00:00;13.0;1.4
35;ELS2;2024-10-07T00:00:00;10.0;0.0
35;ELS2;2024-10-08T00:00:00;6.0;0.0
35;ELS2;2024-10-09T00:00:00;8.0;0.0
35;ELS2;2024-10-10T00:00:00;7.0;0.0
35;ELS2;2024-10-11T00:00:00;10.0;6.4
34;ELS2;2024-10-12T00:00:00;9.0;5.3
34;ELS2;2024-10-13T00:00:00;7.0;0.0
34;ELS2;2024-10-14T00:00:00;7.0;0.0
34;ELS2;2024-10-15T00:00:00;6.0;0.0
34;ELS2;2024-10-16T00:00:00;7.0;0.0
34;ELS2;2024-10-17T00:00:00;7.0;0.0
34;ELS2;2024-10-18T00:00:00;8.0;0.0
34;ELS2;2024-10-19T00:00:00;8.0;0.0
34;ELS2;2024-10-20T00:00:00;8.0;0.0
34;ELS2;2024-10-21T00:00:00;7.0;0.0
35;ELS2;2024-10-22T00:00:00;7.0;0.0
35;ELS2;2024-10-23T00:00:00;7.0;0.0
35;ELS2;2024-10-24T00:00:00;8.0;0.0
35;ELS2;2024-10-25T00:00:00;7.0;0.0
35;ELS2;2024-10-26T00:00:00;7.0;0.0
35;ELS2;2024-10-27T00:00:00;8.0;0.0
35;ELS2;2024-10-28T00:00:00;8.0;0.0
35;ELS2;2024-10-29T00:00:00;8.0;0.0
35;ELS2;2024-10-30T00:00:00;7.0;0.0
35;ELS2;2024-10-31T00:00:00;7.0;0.0
35;ELS2;2024-11-01T00:00:00;7.0;0.0
35;ELS2;2024-11-02T00:00:00;7.0;0.0
35;ELS2;2024-11-03T00:00:00;7.0;0.0
169;ENG2;2024-10-05T00:00:00;14.0;11.7
36;ENG2;2024-10-06T00:00:00;10.0;3.4
36;ENG2;2024-10-07T00:00:00;7.0;0.0
36;ENG2;2024-10-08T00:00:00;2.0;0.0
36;ENG2;2024-10-09T00:00:00;3.0;0.0
36;ENG2;2024-10-10T00:00:00;2.0;0.0
36;ENG2;2024-10-11T00:00:00;2.0;0.6
35;ENG2;2024-10-12T00:00:00;6.0;5.2
35;ENG2;2024-10-13T00:00:00;3.0;1.3
35;ENG2;2024-10-14T00:00:00;2.0;0.0
35;ENG2;2024-10-15T00:00:00;3.0;0.0
35;ENG2;2024-10-16T00:00:00;3.0;0.0
35;ENG2;2024-10-17T00:00:00;3.0;0.0
35;ENG2;2024-10-18T00:00:00;3.0;0.0
35;ENG2;2024-10-19T00:00:00;3.0;0.0
35;ENG2;2024-10-20T00:00:00;3.0;0.0
35;ENG2;2024-10-21T00:00:00;2.0;0.0
36;ENG2;2024-10-22T00:00:00;3.0;0.0
36;ENG2;2024-10-23T00:00:00;2.0;0.0
36;ENG2;2024-10-24T00:00:00;2.0;0.0
36;ENG2;2024-10-25T00:00:00;2.0;0.0
36;ENG2;2024-10-26T00:00:00;2.0;0.0
36;ENG2;2024-10-27T00:00:00;2.0;0.0
36;ENG2;2024-10-28T00:00:00;2.0;0.0
36;ENG2;2024-10-29T00:00:00;1.0;0.0
36;ENG2;2024-10-30T00:00:00;2.0;0.0
36;ENG2;2024-10-31T00:00:00;2.0;0.0
36;ENG2;2024-11-01T00:00:00;2.0;0.0
36;ENG2;2024-11-02T00:00:00;2.0;0.0
36;ENG2;2024-11-03T00:00:00;2.0;0.0
170;FAE2;2024-10-05T00:00:00;17.0;9.3
37;FAE2;2024-10-06T00:00:00;10.0;1.0
37;FAE2;2024-10-07T00:00:00;8.0;0.0
37;FAE2;2024-10-08T00:00:00;6.0;0.0
37;FAE2;2024-10-09T00:00:00;6.0;0.0
37;FAE2;2024-10-10T00:00:00;6.0;0.0
37;FAE2;2024-10-11T00:00:00;6.0;2.6
36;FAE2;2024-10-12T00:00:00;6.0;2.9
36;FAE2;2024-10-13T00:00:00;6.0;0.0
36;FAE2;2024-10-14T00:00:00;6.0;0.0
36;FAE2;2024-10-15T00:00:00;5.0;0.0
36;FAE2;2024-10-16T00:00:00;5.0;0.0
36;FAE2;2024-10-17T00:00:00;5.0;0.0
36;FAE2;2024-10-18T00:00:00;5.0;0.0
36;FAE2;2024-10-19T00:00:00;6.0;0.0
36;FAE2;2024-10-20T00:00:00;5.0;0.0
36;FAE2;2024-10-21T00:00:00;4.0;0.0
37;FAE2;2024-10-22T00:00:00;5.0;0.0
37;FAE2;2024-10-23T00:00:00;6.0;0.0
37;FAE2;2024-10-24T00:00:00;6.0;0.0
37;FAE2;2024-10-25T00:00:00;5.0;0.0
37;FAE2;2024-10-26T00:00:00;5.0;0.0
37;FAE2;2024-10-27T00:00:00;5.0;0.0
37;FAE2;2024-10-28T00:00:00;4.0;0.0
37;FAE2;2024-10-29T00:00:00;4.0;0.0
37;FAE2;2024-10-30T00:00:00;4.0;0.0
37;FAE2;2024-10-31T00:00:00;4.0;0.0
37;FAE2;2024-11-01T00:00:00;4.0;0.0
37;FAE2;2024-11-02T00:00:00;4.0;0.0
37;FAE2;2024-11-03T00:00:00;4.0;0.0
171;FIR2;2024-10-05T00:00:00;12.0;1.5
38;FIR2;2024-10-06T00:00:00;7.0;6.6
38;FIR2;2024-10-07T00:00:00;7.0;0.1
38;FIR2;2024-10-08T00:00:00;7.0;0.0
38;FIR2;2024-10-09T00:00:00;11.0;0.0
38;FIR2;2024-10-10T00:00:00;8.0;0.0
38;FIR2;2024-10-11T00:00:00;13.0;8.1
37;FIR2;2024-10-12T00:00:00;13.0;13.4
37;FIR2;2024-10-13T00:00:00;10.0;0.0
37;FIR2;2024-10-14T00:00:00;9.0;0.0
37;FIR2;2024-10-15T00:00:00;9.0;0.0
37;FIR2;2024-10-16T00:00:00;10.0;0.0
37;FIR2;2024-10-17T00:00:00;10.0;0.0
37;FIR2;2024-10-18T00:00:00;11.0;0.0
37;FIR2;2024-10-19T00:00:00;12.0;0.0
37;FIR2;2024-10-20T00:00:00;9.0;0.0
37;FIR2;2024-10-21T00:00:00;9.0;0.0
38;FIR2;2024-10-22T00:00:00;12.0;0.0
38;FIR2;2024-10-23T00:00:00;11.0;0.0
38;FIR2;2024-10-24T00:00:00;12.0;0.0
38;FIR2;2024-10-25T00:00:00;11.0;0.0
38;FIR2;2024-10-26T00:00:00;12.0;0.0
38;FIR2;2024-10-27T00:00:00;12.0;0.0
38;FIR2;2024-10-28T00:00:00;11.0;0.0
38;FIR2;2024-10-29T00:00:00;11.0;0.0
38;FIR2;2024-10-30T00:00:00;10.0;0.0
38;FIR2;2024-10-31T00:00:00;10.0;0.0
38;FIR2;2024-11-01T00:00:00;10.0;0.0
38;FIR2;2024-11-02T00:00:00;10.0;0.0
38;FIR2;2024-11-03T00:00:00;10.0;0.0
172;FIS2;2024-10-05T00:00:00;24.0;6.0
39;FIS2;2024-10-06T00:00:00;22.0;2.0
39;FIS2;2024-10-07T00:00:00;16.0;0.0
39;FIS2;2024-10-08T00:00:00;9.0;0.0
39;FIS2;2024-10-09T00:00:00;12.0;0.0
39;FIS2;2024-10-10T00:00:00;9.0;0.0
39;FIS2;2024-10-11T00:00:00;11.0;3.6
38;FIS2;2024-10-12T00:00:00;11.0;4.7
38;FIS2;2024-10-13T00:00:00;9.0;0.0
38;FIS2;2024-10-14T00:00:00;10.0;0.0
38;FIS2;2024-10-15T00:00:00;7.0;0.0
38;FIS2;2024-10-16T00:00:00;7.0;0.0
38;FIS2;2024-10-17T00:00:00;6.0;0.0
38;FIS2;2024-10-18T00:00:00;6.0;0.0
38;FIS2;2024-10-19T00:00:00;8.0;0.0
38;FIS2;2024-10-20T00:00:00;8.0;0.0
38;FIS2;2024-10-21T00:00:00;6.0;0.0
39;FIS2;2024-10-22T00:00:00;7.0;0.0
39;FIS2;2024-10-23T00:00:00;7.0;0.0
39;FIS2;2024-10-24T00:00:00;8.0;0.0
39;FIS2;2024-10-25T00:00:00;8.0;0.0
39;FIS2;2024-10-26T00:00:00;7.0;0.0
39;FIS2;2024-10-27T00:00:00;7.0;0.0
39;FIS2;2024-10-28T00:00:00;7.0;0.0
39;FIS2;2024-10-29T00:00:00;8.0;0.0
39;FIS2;2024-10-30T00:00:00;7.0;0.0
39;FIS2;2024-10-31T00:00:00;9.0;0.0
39;FIS2;2024-11-01T00:00:00;8.0;0.0
39;FIS2;2024-11-02T00:00:00;8.0;0.0
39;FIS2;2024-11-03T00:00:00;9.0;0.0
173;FLU2;2024-10-05T00:00:00;19.0;14.7
40;FLU2;2024-10-06T00:00:00;15.0;3.7
40;FLU2;2024-10-07T00:00:00;13.0;0.0
40;FLU2;2024-10-08T00:00:00;1.0;0.0
40;FLU2;2024-10-09T00:00:00;1.0;1.4
40;FLU2;2024-10-10T00:00:00;1.0;0.8
40;FLU2;2024-10-11T00:00:00;3.0;2.3
39;FLU2;2024-10-12T00:00:00;3.0;3.9
39;FLU2;2024-10-13T00:00:00;2.0;0.6
39;FLU2;2024-10-14T00:00:00;1.0;0.0
39;FLU2;2024-10-15T00:00:00;1.0;0.0
39;FLU2;2024-10-16T00:00:00;1.0;0.0
39;FLU2;2024-10-17T00:00:00;0.0;0.0
39;FLU2;2024-10-18T00:00:00;0.0;0.0
39;FLU2;2024-10-19T00:00:00;1.0;0.0
39;FLU2;2024-10-20T00:00:00;0.0;0.0
39;FLU2;2024-10-21T00:00:00;0.0;0.0
40;FLU2;2024-10-22T00:00:00;0.0;0.0
40;FLU2;2024-10-23T00:00:00;0.0;0.0
40;FLU2;2024-10-24T00:00:00;0.0;0.0
40;FLU2;2024-10-25T00:00:00;0.0;0.0
40;FLU2;2024-10-26T00:00:00;0.0;0.0
40;FLU2;2024-10-27T00:00:00;1.0;0.0
40;FLU2;2024-10-28T00:00:00;1.0;0.0
40;FLU2;2024-10-29T00:00:00;1.0;0.0
40;FLU2;2024-10-30T00:00:00;2.0;0.0
40;FLU2;2024-10-31T00:00:00;3.0;0.0
40;FLU2;2024-11-01T00:00:00;4.0;0.0
40;FLU2;2024-11-02T00:00:00;3.0;0.0
40;FLU2;2024-11-03T00:00:00;3.0;0.0
174;FNH2;2024-10-05T00:00:00;6.0;0.0
41;FNH2;2024-10-06T00:00:00;5.0;0.0
41;FNH2;2024-10-07T00:00:00;4.0;0.0
41;FNH2;2024-10-08T00:00:00;5.0;0.0
41;FNH2;2024-10-09T00:00:00;6.0;0.0
41;FNH2;2024-10-10T00:00:00;5.0;0.0
41;FNH2;2024-10-11T00:00:00;4.0;5.0
40;FNH2;2024-10-12T00:00:00;5.0;0.7
40;FNH2;2024-10-13T00:00:00;5.0;0.0
40;FNH2;2024-10-14T00:00:00;5.0;0.0
40;FNH2;2024-10-15T00:00:00;4.0;0.0
40;FNH2;2024-10-16T00:00:00;4.0;0.0
40;FNH2;2024-10-17T00:00:00;5.0;0.0
40;FNH2;2024-10-18T00:00:00;5.0;0.0
40;FNH2;2024-10-19T00:00:00;6.0;0.0
40;FNH2;2024-10-20T00:00:00;5.0;0.0
40;FNH2;2024-10-21T00:00:00;5.0;0.0
41;FNH2;2024-10-22T00:00:00;5.0;0.0
41;FNH2;2024-10-23T00:00:00;5.0;0.0
41;FNH2;2024-10-24T00:00:00;5.0;0.0
41;FNH2;2024-10-25T00:00:00;6.0;0.0
41;FNH2;2024-10-26T00:00:00;6.0;0.0
41;FNH2;2024-10-27T00:00:00;5.0;0.0
41;FNH2;2024-10-28T00:00:00;5.0;0.0
41;FNH2;2024-10-29T00:00:00;5.0;0.0
41;FNH2;2024-10-30T00:00:00;4.0;0.0
41;FNH2;2024-10-31T00:00:00;5.0;0.0
41;FNH2;2024-11-01T00:00:00;4.0;0.0
41;FNH2;2024-11-02T00:00:00;4.0;0.0
41;FNH2;2024-11-03T00:00:00;3.0;0.0
175;FOU2;2024-10-05T00:00:00;8.0;0.0
42;FOU2;2024-10-06T00:00:00;11.0;0.0
42;FOU2;2024-10-07T00:00:00;3.0;0.0
42;FOU2;2024-10-08T00:00:00;3.0;0.0
42;FOU2;2024-10-09T00:00:00;5.0;4.0
42;FOU2;2024-10-10T00:00:00;4.0;0.1
42;FOU2;2024-10-11T00:00:00;4.0;5.1
41;FOU2;2024-10-12T00:00:00;10.0;5.8
41;FOU2;2024-10-13T00:00:00;9.0;4.3
41;FOU2;2024-10-14T00:00:00;10.0;3.0
41;FOU2;2024-10-15T00:00:00;5.0;1.4
41;FOU2;2024-10-16T00:00:00;3.0;0.0
41;FOU2;2024-10-17T00:00:00;3.0;0.0
41;FOU2;2024-10-18T00:00:00;5.0;0.3
41;FOU2;2024-10-19T00:00:00;7.0;4.0
41;FOU2;2024-10-20T00:00:00;7.0;1.6
41;FOU2;2024-10-21T00:00:00;8.0;0.9
42;FOU2;2024-10-22T00:00:00;6.0;0.0
42;FOU2;2024-10-23T00:00:00;-9.0;0.0
42;FOU2;2024-10-24T00:00:00;10.0;0.0
42;FOU2;2024-10-25T00:00:00;2.0;1.6
42;FOU2;2024-10-26T00:00:00;2.0;0.4
42;FOU2;2024-10-27T00:00:00;5.0;3.8
42;FOU2;2024-10-28T00:00:00;11.0;1.6
42;FOU2;2024-10-29T00:00:00;9.0;0.0
42;FOU2;2024-10-30T00:00:00;10.0;0.0
42;FOU2;2024-10-31T00:00:00;11.0;0.0
42;FOU2;2024-11-01T00:00:00;10.0;0.0
42;FOU2;2024-11-02T00:00:00;10.0;0.0
42;FOU2;2024-11-03T00:00:00;10.0;0.0
176;FRA2;2024-10-05T00:00:00;11.0;3.0
43;FRA2;2024-10-06T00:00:00;11.0;2.5
43;FRA2;2024-10-07T00:00:00;11.0;0.0
43;FRA2;2024-10-08T00:00:00;14.0;0.0
43;FRA2;2024-10-09T00:00:00;14.0;0.0
43;FRA2;2024-10-10T00:00:00;13.0;0.0
43;FRA2;2024-10-11T00:00:00;10.0;0.0
42;FRA2;2024-10-12T00:00:00;10.0;0.0
42;FRA2;2024-10-13T00:00:00;14.0;0.0
42;FRA2;2024-10-14T00:00:00;9.0;0.0
42;FRA2;2024-10-15T00:00:00;8.0;0.0
42;FRA2;2024-10-16T00:00:00;8.0;0.0
42;FRA2;2024-10-17T00:00:00;12.0;0.0
42;FRA2;2024-10-18T00:00:00;14.0;0.0
42;FRA2;2024-10-19T00:00:00;12.0;0.0
42;FRA2;2024-10-20T00:00:00;11.0;0.0
42;FRA2;2024-10-21T00:00:00;12.0;0.0
43;FRA2;2024-10-22T00:00:00;11.0;0.0
43;FRA2;2024-10-23T00:00:00;10.0;0.0
43;FRA2;2024-10-24T00:00:00;11.0;0.0
43;FRA2;2024-10-25T00:00:00;13.0;0.0
43;FRA2;2024-10-26T00:00:00;13.0;0.0
43;FRA2;2024-10-27T00:00:00;12.0;0.0
43;FRA2;2024-10-28T00:00:00;12.0;0.0
43;FRA2;2024-10-29T00:00:00;10.0;0.0
43;FRA2;2024-10-30T00:00:00;11.0;0.0
43;FRA2;2024-10-31T00:00:00;10.0;0.0
43;FRA2;2024-11-01T00:00:00;11.0;0.0
43;FRA2;2024-11-02T00:00:00;11.0;0.0
43;FRA2;2024-11-03T00:00:00;12.0;0.0
177;FRA3;2024-10-05T00:00:00;11.0;2.5
44;FRA3;2024-10-06T00:00:00;8.0;1.8
44;FRA3;2024-10-07T00:00:00;10.0;5.6
44;FRA3;2024-10-08T00:00:00;8.0;0.0
44;FRA3;2024-10-09T00:00:00;8.0;0.0
44;FRA3;2024-10-10T00:00:00;4.0;0.0
44;FRA3;2024-10-11T00:00:00;11.0;0.0
43;FRA3;2024-10-12T00:00:00;11.0;2.1
43;FRA3;2024-10-13T00:00:00;10.0;6.2
43;FRA3;2024-10-14T00:00:00;10.0;0.0
43;FRA3;2024-10-15T00:00:00;9.0;0.0
43;FRA3;2024-10-16T00:00:00;10.0;0.0
43;FRA3;2024-10-17T00:00:00;4.0;0.0
43;FRA3;2024-10-18T00:00:00;4.0;0.0
43;FRA3;2024-10-19T00:00:00;7.0;0.0
43;FRA3;2024-10-20T00:00:00;9.0;0.0
43;FRA3;2024-10-21T00:00:00;7.0;0.0
44;FRA3;2024-10-22T00:00:00;9.0;0.0
44;FRA3;2024-10-23T00:00:00;7.0;0.0
44;FRA3;2024-10-24T00:00:00;8.0;0.0
44;FRA3;2024-10-25T00:00:00;8.0;0.0
44;FRA3;2024-10-26T00:00:00;9.0;0.0
44;FRA3;2024-10-27T00:00:00;9.0;0.0
44;FRA3;2024-10-28T00:00:00;10.0;0.0
44;FRA3;2024-10-29T00:00:00;7.0;0.0
44;FRA3;2024-10-30T00:00:00;6.0;0.0
44;FRA3;2024-10-31T00:00:00;8.0;0.0
44;FRA3;2024-11-01T00:00:00;8.0;0.0
44;FRA3;2024-11-02T00:00:00;12.0;0.0
44;FRA3;2024-11-03T00:00:00;9.0;0.0
178;FUL2;2024-10-05T00:00:00;5.0;0.0
45;FUL2;2024-10-06T00:00:00;4.0;0.0
45;FUL2;2024-10-07T00:00:00;4.0;0.0
45;FUL2;2024-10-08T00:00:00;4.0;0.0
45;FUL2;2024-10-09T00:00:00;4.0;3.2
45;FUL2;2024-10-10T00:00:00;4.0;1.2
45;FUL2;2024-10-11T00:00:00;4.0;4.9
44;FUL2;2024-10-12T00:00:00;5.0;0.4
44;FUL2;2024-10-13T00:00:00;4.0;0.0
44;FUL2;2024-10-14T00:00:00;4.0;0.0
44;FUL2;2024-10-15T00:00:00;4.0;0.0
44;FUL2;2024-10-16T00:00:00;4.0;0.0
44;FUL2;2024-10-17T00:00:00;4.0;0.0
44;FUL2;2024-10-18T00:00:00;4.0;0.0
44;FUL2;2024-10-19T00:00:00;4.0;3.1
44;FUL2;2024-10-20T00:00:00;4.0;0.8
44;FUL2;2024-10-21T00:00:00;4.0;0.0
45;FUL2;2024-10-22T00:00:00;4.0;0.0
45;FUL2;2024-10-23T00:00:00;5.0;0.0
45;FUL2;2024-10-24T00:00:00;4.0;0.4
45;FUL2;2024-10-25T00:00:00;4.0;3.8
45;FUL2;2024-10-26T00:00:00;4.0;0.9
45;FUL2;2024-10-27T00:00:00;4.0;2.1
45;FUL2;2024-10-28T00:00:00;4.0;0.0
45;FUL2;2024-10-29T00:00:00;4.0;0.0
45;FUL2;2024-10-30T00:00:00;4.0;0.0
45;FUL2;2024-10-31T00:00:00;4.0;0.0
45;FUL2;2024-11-01T00:00:00;4.0;0.0
45;FUL2;2024-11-02T00:00:00;4.0;0.0
45;FUL2;2024-11-03T00:00:00;4.0;0.0
179;FUS2;2024-10-05T00:00:00;5.0;0.0
46;FUS2;2024-10-06T00:00:00;5.0;0.0
46;FUS2;2024-10-07T00:00:00;5.0;0.0
46;FUS2;2024-10-08T00:00:00;4.0;0.0
46;FUS2;2024-10-09T00:00:00;4.0;0.0
46;FUS2;2024-10-10T00:00:00;3.0;2.8
46;FUS2;2024-10-11T00:00:00;5.0;2.8
45;FUS2;2024-10-12T00:00:00;5.0;2.3
45;FUS2;2024-10-13T00:00:00;5.0;0.8
45;FUS2;2024-10-14T00:00:00;4.0;1.1
45;FUS2;2024-10-15T00:00:00;4.0;0.0
45;FUS2;2024-10-16T00:00:00;4.0;0.0
45;FUS2;2024-10-17T00:00:00;3.0;0.0
45;FUS2;2024-10-18T00:00:00;3.0;0.0
45;FUS2;2024-10-19T00:00:00;5.0;0.0
45;FUS2;2024-10-20T00:00:00;4.0;0.0
45;FUS2;2024-10-21T00:00:00;3.0;0.0
46;FUS2;2024-10-22T00:00:00;4.0;0.0
46;FUS2;2024-10-23T00:00:00;4.0;0.0
46;FUS2;2024-10-24T00:00:00;4.0;0.0
46;FUS2;2024-10-25T00:00:00;4.0;0.0
46;FUS2;2024-10-26T00:00:00;3.0;0.0
46;FUS2;2024-10-27T00:00:00;3.0;0.0
46;FUS2;2024-10-28T00:00:00;4.0;0.0
46;FUS2;2024-10-29T00:00:00;4.0;0.0
46;FUS2;2024-10-30T00:00:00;4.0;0.0
46;FUS2;2024-10-31T00:00:00;4.0;0.0
46;FUS2;2024-11-01T00:00:00;4.0;0.0
46;FUS2;2024-11-02T00:00:00;4.0;0.0
46;FUS2;2024-11-03T00:00:00;4.0;0.0
180;GAD2;2024-10-05T00:00:00;30.0;22.0
47;GAD2;2024-10-06T00:00:00;24.0;4.4
47;GAD2;2024-10-07T00:00:00;19.0;0.0
47;GAD2;2024-10-08T00:00:00;2.0;0.0
47;GAD2;2024-10-09T00:00:00;5.0;0.0
47;GAD2;2024-10-10T00:00:00;2.0;0.0
47;GAD2;2024-10-11T00:00:00;6.0;2.9
46;GAD2;2024-10-12T00:00:00;6.0;3.4
46;GAD2;2024-10-13T00:00:00;5.0;0.0
46;GAD2;2024-10-14T00:00:00;4.0;0.0
46;GAD2;2024-10-15T00:00:00;2.0;0.0
46;GAD2;2024-10-16T00:00:00;2.0;0.0
46;GAD2;2024-10-17T00:00:00;1.0;0.0
46;GAD2;2024-10-18T00:00:00;1.0;0.0
46;GAD2;2024-10-19T00:00:00;4.0;0.0
46;GAD2;2024-10-20T00:00:00;3.0;0.0
46;GAD2;2024-10-21T00:00:00;2.0;0.0
47;GAD2;2024-10-22T00:00:00;3.0;0.0
47;GAD2;2024-10-23T00:00:00;4.0;0.0
47;GAD2;2024-10-24T00:00:00;6.0;0.0
47;GAD2;2024-10-25T00:00:00;3.0;0.0
47;GAD2;2024-10-26T00:00:00;2.0;0.0
47;GAD2;2024-10-27T00:00:00;2.0;0.0
47;GAD2;2024-10-28T00:00:00;4.0;0.0
47;GAD2;2024-10-29T00:00:00;3.0;0.0
47;GAD2;2024-10-30T00:00:00;4.0;0.0
47;GAD2;2024-10-31T00:00:00;4.0;0.0
47;GAD2;2024-11-01T00:00:00;4.0;0.0
47;GAD2;2024-11-02T00:00:00;4.0;0.0
47;GAD2;2024-11-03T00:00:00;4.0;0.0
181;GAN2;2024-10-05T00:00:00;33.0;7.8
48;GAN2;2024-10-06T00:00:00;31.0;1.9
48;GAN2;2024-10-07T00:00:00;29.0;0.0
48;GAN2;2024-10-08T00:00:00;22.0;0.0
48;GAN2;2024-10-09T00:00:00;21.0;1.3
48;GAN2;2024-10-10T00:00:00;20.0;0.9
48;GAN2;2024-10-11T00:00:00;22.0;1.8
47;GAN2;2024-10-12T00:00:00;23.0;2.8
47;GAN2;2024-10-13T00:00:00;23.0;1.7
47;GAN2;2024-10-14T00:00:00;22.0;2.3
47;GAN2;2024-10-15T00:00:00;21.0;0.0
47;GAN2;2024-10-16T00:00:00;19.0;0.0
47;GAN2;2024-10-17T00:00:00;18.0;0.0
47;GAN2;2024-10-18T00:00:00;15.0;0.0
47;GAN2;2024-10-19T00:00:00;14.0;0.0
47;GAN2;2024-10-20T00:00:00;14.0;0.0
47;GAN2;2024-10-21T00:00:00;10.0;0.0
48;GAN2;2024-10-22T00:00:00;7.0;0.0
48;GAN2;2024-10-23T00:00:00;6.0;0.0
48;GAN2;2024-10-24T00:00:00;4.0;0.0
48;GAN2;2024-10-25T00:00:00;4.0;0.0
48;GAN2;2024-10-26T00:00:00;4.0;0.0
48;GAN2;2024-10-27T00:00:00;4.0;0.0
48;GAN2;2024-10-28T00:00:00;4.0;0.0
48;GAN2;2024-10-29T00:00:00;4.0;0.0
48;GAN2;2024-10-30T00:00:00;4.0;0.0
48;GAN2;2024-10-31T00:00:00;4.0;0.0
48;GAN2;2024-11-01T00:00:00;4.0;0.0
48;GAN2;2024-11-02T00:00:00;4.0;0.0
48;GAN2;2024-11-03T00:00:00;4.0;0.0
182;GLA2;2024-10-05T00:00:00;6.0;0.0
49;GLA2;2024-10-06T00:00:00;6.0;0.0
49;GLA2;2024-10-07T00:00:00;6.0;0.0
49;GLA2;2024-10-08T00:00:00;6.0;0.0
49;GLA2;2024-10-09T00:00:00;7.0;0.0
49;GLA2;2024-10-10T00:00:00;6.0;0.0
49;GLA2;2024-10-11T00:00:00;6.0;0.0
48;GLA2;2024-10-12T00:00:00;5.0;0.0
48;GLA2;2024-10-13T00:00:00;5.0;0.0
48;GLA2;2024-10-14T00:00:00;4.0;0.0
48;GLA2;2024-10-15T00:00:00;5.0;0.0
48;GLA2;2024-10-16T00:00:00;5.0;0.0
48;GLA2;2024-10-17T00:00:00;5.0;0.0
48;GLA2;2024-10-18T00:00:00;5.0;0.0
48;GLA2;2024-10-19T00:00:00;5.0;0.0
48;GLA2;2024-10-20T00:00:00;5.0;0.0
48;GLA2;2024-10-21T00:00:00;4.0;0.0
49;GLA2;2024-10-22T00:00:00;4.0;0.0
49;GLA2;2024-10-23T00:00:00;3.0;0.0
49;GLA2;2024-10-24T00:00:00;4.0;0.0
49;GLA2;2024-10-25T00:00:00;3.0;0.0
49;GLA2;2024-10-26T00:00:00;3.0;0.0
49;GLA2;2024-10-27T00:00:00;4.0;0.0
49;GLA2;2024-10-28T00:00:00;3.0;0.0
49;GLA2;2024-10-29T00:00:00;2.0;0.0
49;GLA2;2024-10-30T00:00:00;2.0;0.0
49;GLA2;2024-10-31T00:00:00;2.0;0.0
49;GLA2;2024-11-01T00:00:00;1.0;0.0
49;GLA2;2024-11-02T00:00:00;2.0;0.0
49;GLA2;2024-11-03T00:00:00;2.0;0.0
183;GOM2;2024-10-05T00:00:00;12.0;4.4
50;GOM2;2024-10-06T00:00:00;12.0;4.0
50;GOM2;2024-10-07T00:00:00;12.0;0.1
50;GOM2;2024-10-08T00:00:00;12.0;0.0
50;GOM2;2024-10-09T00:00:00;13.0;2.9
50;GOM2;2024-10-10T00:00:00;12.0;4.8
50;GOM2;2024-10-11T00:00:00;13.0;7.1
49;GOM2;2024-10-12T00:00:00;13.0;4.1
49;GOM2;2024-10-13T00:00:00;12.0;4.0
49;GOM2;2024-10-14T00:00:00;13.0;3.2
49;GOM2;2024-10-15T00:00:00;12.0;0.0
49;GOM2;2024-10-16T00:00:00;12.0;0.0
49;GOM2;2024-10-17T00:00:00;13.0;0.0
49;GOM2;2024-10-18T00:00:00;12.0;0.0
49;GOM2;2024-10-19T00:00:00;13.0;0.0
49;GOM2;2024-10-20T00:00:00;12.0;0.0
