Unnamed: 0;station_code;measure_date;HS;TA_30MIN_MEAN;RH_30MIN_MEAN;TSS_30MIN_MEAN;TS0_30MIN_MEAN;TS25_30MIN_MEAN;TS50_30MIN_MEAN;TS100_30MIN_MEAN;RSWR_30MIN_MEAN;VW_30MIN_MEAN;VW_30MIN_MAX;DW_30MIN_MEAN;DW_30MIN_SD
8018;TAM3;2024-10-07T05:30:00Z;25.03;6.772;60.99;0.255;2.877;3.141;4.123;4.794;-0.241;0.936;4.576;152.4;40.36
8019;TAM3;2024-10-07T06:00:00Z;25.26;8.48;53.59;1.014;2.881;5.543;6.883;7.62;3.335;2.762;7.49;111.1;27.25
8020;TAM3;2024-10-07T06:30:00Z;24.78;8.66;53.36;1.158;2.896;6.195;7.25;7.89;10.25;4.472;7.84;122.3;21.61
8021;TAM3;2024-10-07T07:00:00Z;24.75;8.75;54.69;1.341;2.921;6.738;7.71;8.26;43.0;4.888;9.72;120.9;17.78
8022;TAM3;2024-10-07T07:30:00Z;24.28;8.51;56.2;1.313;2.949;6.767;7.56;8.05;51.34;5.251;9.7;125.8;18.84
8023;TAM3;2024-10-07T08:00:00Z;24.72;8.24;56.62;1.53;2.97;8.01;8.27;8.49;100.2;5.052;9.47;126.7;16.71
8024;TAM3;2024-10-07T08:30:00Z;24.26;8.72;55.11;2.268;3.034;10.75;10.19;9.92;209.9;4.71;9.15;128.6;20.28
8025;TAM3;2024-10-07T09:00:00Z;24.55;8.67;56.13;3.128;3.201;11.11;10.55;10.13;228.0;3.497;8.68;120.0;30.51
8026;TAM3;2024-10-07T09:30:00Z;24.41;8.53;58.83;3.304;3.409;10.72;10.22;9.84;180.8;2.793;8.35;59.26;40.19
8027;TAM3;2024-10-07T10:00:00Z;24.37;9.1;57.97;5.53;3.603;13.96;12.56;11.49;298.9;2.766;8.6;85.9;37.62
8028;TAM3;2024-10-07T10:30:00Z;24.41;9.24;59.43;6.947;4.042;13.22;12.88;11.7;260.8;3.913;8.1;114.9;24.05
8029;TAM3;2024-10-07T11:00:00Z;24.26;9.33;61.69;8.81;4.029;15.14;12.96;11.98;233.2;3.214;8.1;133.7;20.37
8030;TAM3;2024-10-07T11:30:00Z;23.81;8.75;68.69;8.76;4.695;13.19;11.61;10.39;196.0;6.08;11.23;125.0;15.79
8031;TAM3;2024-10-07T12:00:00Z;24.43;8.19;73.2;8.6;5.404;11.04;10.06;9.41;120.6;6.831;10.87;138.9;12.48
8032;TAM3;2024-10-07T12:30:00Z;23.92;8.06;75.8;7.07;5.842;8.74;8.59;8.49;50.93;5.8;10.81;132.6;16.18
8033;TAM3;2024-10-07T13:00:00Z;24.2;8.44;75.1;8.2;5.74;9.71;9.38;9.14;52.42;2.98;5.613;128.4;20.94
8034;TAM3;2024-10-07T13:30:00Z;23.64;8.31;77.0;7.51;5.728;8.83;8.73;8.67;36.83;6.12;11.48;131.3;14.18
8035;TAM3;2024-10-07T14:00:00Z;24.27;8.37;76.2;7.07;5.643;8.42;8.48;8.53;32.75;7.88;12.03;135.3;12.25
8036;TAM3;2024-10-07T14:30:00Z;24.22;8.25;77.8;7.29;5.553;8.46;8.47;8.5;30.19;6.725;12.03;130.8;16.39
8037;TAM3;2024-10-07T15:00:00Z;23.8;8.22;78.5;7.19;5.519;8.24;8.29;8.36;23.34;8.37;13.14;132.9;15.24
8023;TAM3;2024-10-07T16:30:00Z;24.06;8.05;81.3;6.252;5.415;7.43;7.7;7.91;4.871;10.34;15.2;136.0;10.47
8024;TAM3;2024-10-07T17:00:00Z;23.91;7.86;83.6;6.279;5.388;7.09;7.42;7.65;-0.022;9.12;15.45;133.7;11.76
8025;TAM3;2024-10-07T17:30:00Z;24.94;8.16;82.0;6.263;5.368;6.603;6.985;7.31;-1.075;9.06;15.72;130.6;14.28
8026;TAM3;2024-10-07T18:00:00Z;24.85;7.71;85.4;6.0;5.377;6.589;7.07;7.4;-1.053;8.47;15.27;132.3;12.53
8027;TAM3;2024-10-07T18:30:00Z;23.7;7.56;86.1;6.043;5.368;6.85;7.19;7.42;-1.141;7.8;13.59;131.6;14.81
8028;TAM3;2024-10-07T19:00:00Z;24.18;7.96;81.8;6.07;5.346;7.12;7.54;7.81;-1.097;6.308;13.47;120.6;21.46
8029;TAM3;2024-10-07T19:30:00Z;25.45;8.1;80.1;5.956;5.312;7.21;7.61;7.91;-1.053;7.54;19.95;124.9;16.97
8030;TAM3;2024-10-07T20:00:00Z;24.17;7.71;81.5;5.767;5.287;6.996;7.31;7.56;-1.097;7.52;16.29;128.9;16.23
8031;TAM3;2024-10-07T20:30:00Z;25.86;7.73;80.9;5.811;5.256;6.941;7.28;7.55;-1.185;5.808;10.15;130.0;16.74
8032;TAM3;2024-10-07T21:00:00Z;24.54;8.02;78.3;5.347;5.219;6.864;7.37;7.75;-1.097;5.365;13.53;122.7;25.32
8033;TAM3;2024-10-07T21:30:00Z;24.85;8.06;78.0;5.311;5.163;6.908;7.41;7.76;-1.185;7.2;14.14;129.5;15.42
8034;TAM3;2024-10-07T22:00:00Z;23.89;7.86;80.6;5.948;5.15;7.12;7.45;7.71;-1.119;8.57;17.82;130.7;13.97
8035;TAM3;2024-10-07T22:30:00Z;23.75;7.93;81.1;6.001;5.203;7.21;7.52;7.76;-1.163;9.8;20.48;131.5;11.81
8036;TAM3;2024-10-07T23:00:00Z;24.76;8.11;80.6;5.995;5.25;7.27;7.61;7.89;-1.075;9.07;16.31;132.6;12.8
8037;TAM3;2024-10-07T23:30:00Z;24.69;8.36;78.7;5.98;5.287;7.41;7.84;8.15;-1.053;6.562;15.64;125.6;18.4
8038;TAM3;2024-10-08T00:00:00Z;23.84;8.05;80.8;5.901;5.29;7.19;7.54;7.84;-1.031;6.579;13.88;130.4;12.97
8039;TAM3;2024-10-08T00:30:00Z;24.61;7.59;84.6;5.994;5.305;7.01;7.24;7.45;-1.097;8.53;13.45;134.2;11.39
8040;TAM3;2024-10-08T01:00:00Z;23.54;7.19;87.1;5.747;5.338;6.053;6.264;6.507;-1.075;7.9;13.1;136.1;10.78
8041;TAM3;2024-10-08T01:30:00Z;24.86;7.18;86.5;5.648;5.343;6.37;6.749;6.973;-1.207;8.55;13.04;133.4;11.45
8042;TAM3;2024-10-08T02:00:00Z;24.26;7.37;85.4;5.678;5.339;6.0;6.353;6.5;-1.185;9.11;13.59;132.3;12.72
8043;TAM3;2024-10-08T02:30:00Z;25.13;7.37;87.8;5.912;5.377;6.104;6.243;6.421;-1.294;9.88;16.27;137.4;11.04
8044;TAM3;2024-10-08T03:00:00Z;24.16;7.26;88.7;5.836;5.43;6.274;6.508;6.689;-1.163;9.14;16.99;135.0;12.09
8045;TAM3;2024-10-08T03:30:00Z;25.39;7.54;86.4;5.869;5.455;6.176;6.449;6.624;-1.272;9.06;17.89;131.7;13.39
8046;TAM3;2024-10-08T04:00:00Z;25.39;7.52;86.7;5.905;5.479;6.057;6.15;6.332;-1.229;9.46;15.33;131.4;12.69
8047;TAM3;2024-10-08T04:30:00Z;25.16;7.69;85.3;5.872;5.507;6.286;6.581;6.929;-1.272;8.98;16.0;132.6;12.85
8048;TAM3;2024-10-08T05:00:00Z;25.28;7.35;88.0;5.814;5.523;6.116;6.221;6.486;-1.207;8.09;15.45;134.4;13.39
8049;TAM3;2024-10-08T05:30:00Z;25.12;7.35;89.1;5.984;5.53;6.184;6.281;6.46;-1.009;9.11;15.29;138.0;10.22
8050;TAM3;2024-10-08T06:00:00Z;24.53;7.66;87.1;6.199;5.576;6.475;6.6;6.82;0.878;10.95;18.72;131.8;11.55
8051;TAM3;2024-10-08T06:30:00Z;24.49;7.69;86.2;6.253;5.625;6.719;6.941;7.14;1.931;11.13;19.87;131.2;10.47
8052;TAM3;2024-10-08T07:00:00Z;24.55;7.86;82.5;6.202;5.656;6.509;6.554;6.895;4.958;9.16;16.31;134.0;10.88
8053;TAM3;2024-10-08T07:30:00Z;24.52;7.95;82.5;6.355;5.67;6.657;6.878;7.09;5.353;9.11;17.37;129.6;14.3
8054;TAM3;2024-10-08T08:00:00Z;24.79;7.63;86.0;6.348;5.689;6.334;6.358;6.478;5.507;8.47;17.27;128.5;15.53
8055;TAM3;2024-10-08T08:30:00Z;23.91;7.43;87.4;6.395;5.712;6.296;6.271;6.342;7.06;8.29;13.98;130.9;12.4
8056;TAM3;2024-10-08T09:00:00Z;24.69;7.13;89.3;6.191;5.738;6.147;6.104;6.16;6.494;9.45;16.02;128.3;12.77
8057;TAM3;2024-10-08T09:30:00Z;24.1;7.11;87.5;6.227;5.74;6.123;6.079;6.113;11.56;7.02;12.73;109.4;17.74
8058;TAM3;2024-10-08T10:00:00Z;24.96;7.07;86.7;6.1;5.749;5.946;5.917;5.958;8.36;7.08;14.24;119.8;18.31
8059;TAM3;2024-10-08T10:30:00Z;25.65;6.952;88.4;6.057;5.742;5.958;5.861;5.89;8.91;7.95;14.96;110.6;16.57
8060;TAM3;2024-10-08T11:00:00Z;24.71;7.01;87.6;6.545;5.752;6.304;6.173;6.236;20.4;6.007;13.61;113.6;21.23
8061;TAM3;2024-10-08T11:30:00Z;25.97;7.36;82.3;6.424;5.824;6.202;6.202;6.36;15.36;6.584;14.84;118.3;20.8
8062;TAM3;2024-10-08T12:00:00Z;24.62;7.14;83.8;6.026;5.846;5.87;5.906;5.975;10.36;6.585;14.55;107.4;19.81
8063;TAM3;2024-10-08T12:30:00Z;24.69;6.56;88.6;5.731;5.822;5.616;5.558;5.613;6.67;6.235;12.48;113.6;21.75
8064;TAM3;2024-10-08T13:00:00Z;25.44;6.759;85.7;5.803;5.787;5.63;5.7;5.738;8.31;4.182;11.21;115.6;24.02
8065;TAM3;2024-10-08T13:30:00Z;25.13;7.07;82.6;5.724;5.772;5.557;5.644;5.707;4.498;4.438;8.9;105.8;19.93
8066;TAM3;2024-10-08T14:00:00Z;25.3;6.426;89.0;5.368;5.754;5.333;5.259;5.286;3.071;3.459;7.35;119.7;25.65
8067;TAM3;2024-10-08T14:30:00Z;26.09;6.122;88.2;5.26;5.69;5.119;5.018;5.028;4.278;3.989;8.66;136.1;31.46
8068;TAM3;2024-10-08T15:00:00Z;25.82;5.448;94.7;5.074;5.627;4.961;4.846;4.839;3.291;3.621;9.78;131.0;28.24
8069;TAM3;2024-10-08T15:30:00Z;25.88;4.989;91.9;4.476;5.527;4.274;4.162;4.161;2.391;6.187;9.82;137.7;10.67
8087;TAM3;2024-10-08T16:30:00Z;25.57;4.808;89.7;3.869;5.175;3.806;3.811;3.868;-0.395;4.51;7.55;140.0;12.44
8088;TAM3;2024-10-08T17:00:00Z;24.79;4.43;93.5;3.746;5.056;3.799;3.905;4.145;-1.053;3.413;5.749;142.3;15.44
8089;TAM3;2024-10-08T17:30:00Z;26.16;4.447;92.5;3.487;5.006;3.689;3.959;4.206;-1.317;0.919;4.322;85.0;58.33
8090;TAM3;2024-10-08T18:00:00Z;25.78;3.975;99.9;3.424;4.992;3.629;3.804;3.951;-1.317;0.425;1.291;347.0;40.1
8091;TAM3;2024-10-08T18:30:00Z;26.12;3.94;99.9;3.482;4.984;3.571;3.688;3.815;-1.317;0.086;1.721;341.6;28.25
8092;TAM3;2024-10-08T19:00:00Z;27.39;3.739;99.8;3.547;4.975;3.623;3.58;3.614;-1.317;1.268;4.889;331.9;30.36
8093;TAM3;2024-10-08T19:30:00Z;24.26;2.997;99.2;2.767;4.923;2.84;2.737;2.754;-1.317;0.821;3.149;318.5;40.29
8094;TAM3;2024-10-08T20:00:00Z;24.85;2.922;94.8;2.38;4.788;2.329;2.258;2.323;-1.317;0.474;2.992;343.7;51.19
8095;TAM3;2024-10-08T20:30:00Z;25.28;3.026;92.1;2.307;4.65;2.223;2.166;2.236;-1.317;0.964;3.09;334.7;37.86
8096;TAM3;2024-10-08T21:00:00Z;27.19;2.989;95.1;2.384;4.521;2.406;2.406;2.477;-1.317;0.389;2.992;26.54;55.19
8097;TAM3;2024-10-08T21:30:00Z;26.0;2.826;97.3;2.337;4.466;2.35;2.365;2.436;-1.317;0.526;1.369;205.0;30.12
8098;TAM3;2024-10-08T22:00:00Z;26.95;2.496;99.7;2.337;4.459;2.386;2.372;2.415;-1.317;0.994;3.07;116.1;40.42
8099;TAM3;2024-10-08T22:30:00Z;26.65;2.42;99.9;2.456;4.474;2.464;2.406;2.433;-1.317;0.343;2.132;103.3;59.94
8100;TAM3;2024-10-08T23:00:00Z;25.51;2.568;99.9;2.528;4.494;2.552;2.481;2.506;-1.317;1.082;3.422;332.1;25.87
8101;TAM3;2024-10-08T23:30:00Z;24.92;2.454;99.9;1.781;4.481;1.879;2.042;2.218;-1.317;0.36;2.034;324.6;46.15
8102;TAM3;2024-10-09T00:00:00Z;24.28;2.32;97.1;-0.214;4.403;-0.076;0.53;1.086;-1.317;0.234;1.036;162.4;51.52
8103;TAM3;2024-10-09T00:30:00Z;24.4;1.91;98.3;-0.316;4.207;0.048;0.648;1.123;-1.317;0.377;2.366;215.7;61.89
8104;TAM3;2024-10-09T01:00:00Z;23.83;1.353;99.4;-1.341;4.04;-0.901;-0.555;-0.15;-1.317;0.513;1.193;154.7;17.53
8105;TAM3;2024-10-09T01:30:00Z;24.98;1.847;92.0;-1.606;3.877;-0.966;-0.327;0.44;-1.317;1.637;3.598;144.4;23.0
8106;TAM3;2024-10-09T02:00:00Z;24.51;2.431;88.6;-1.2;3.744;-0.337;0.798;1.429;-1.317;2.349;4.654;160.0;29.96
8107;TAM3;2024-10-09T02:30:00Z;25.95;2.828;86.2;-1.047;3.643;-0.029;1.12;1.829;-1.317;2.844;5.202;123.2;14.46
8108;TAM3;2024-10-09T03:00:00Z;25.86;3.484;74.4;-1.09;3.576;0.54;1.645;2.493;-1.317;2.888;5.554;127.3;14.96
8109;TAM3;2024-10-09T03:30:00Z;25.6;3.669;75.8;-0.756;3.506;1.059;2.035;2.71;-1.317;4.253;7.22;132.8;12.21
8110;TAM3;2024-10-09T04:00:00Z;25.61;3.475;79.0;-0.434;3.422;1.228;2.069;2.624;-1.317;4.949;7.02;139.1;8.97
8111;TAM3;2024-10-09T04:30:00Z;24.08;3.779;74.4;-0.384;3.346;1.419;2.338;2.939;-1.317;4.58;7.92;137.5;10.83
8112;TAM3;2024-10-09T05:00:00Z;25.26;4.299;66.13;-0.532;3.3;1.492;2.586;3.266;-1.317;4.114;7.74;135.0;11.23
8113;TAM3;2024-10-09T05:30:00Z;27.01;4.575;62.92;-0.122;3.249;2.072;3.079;3.704;-1.031;5.688;8.33;132.9;13.14
8114;TAM3;2024-10-09T06:00:00Z;26.02;4.826;61.26;0.028;3.225;2.336;3.403;4.082;1.295;4.708;8.59;122.5;17.11
8115;TAM3;2024-10-09T06:30:00Z;24.52;4.759;62.78;-0.027;3.255;2.063;3.394;4.138;4.894;1.971;4.654;96.1;34.11
8116;TAM3;2024-10-09T07:00:00Z;26.59;4.918;62.26;0.319;3.306;2.793;3.799;4.383;10.27;3.557;10.27;116.2;17.7
8117;TAM3;2024-10-09T07:30:00Z;26.37;5.138;59.79;0.761;3.392;3.442;4.317;4.812;18.54;3.371;9.0;118.9;21.71
8118;TAM3;2024-10-09T08:00:00Z;26.16;5.413;56.88;2.235;3.492;5.339;5.426;5.604;52.9;6.249;10.97;131.6;13.25
8119;TAM3;2024-10-09T08:30:00Z;25.91;5.417;58.2;4.704;3.705;6.92;6.435;6.244;87.2;7.67;13.26;134.8;12.3
8120;TAM3;2024-10-09T09:00:00Z;25.66;5.517;57.56;4.558;3.967;5.933;5.861;5.881;53.05;6.641;12.32;133.1;16.61
8121;TAM3;2024-10-09T09:30:00Z;25.83;5.447;60.54;5.816;4.109;6.997;6.579;6.339;85.8;6.182;12.18;130.9;14.86
8122;TAM3;2024-10-09T10:00:00Z;26.23;5.579;63.25;7.62;4.504;8.51;7.55;6.948;106.9;6.494;12.48;137.7;14.77
8123;TAM3;2024-10-09T10:30:00Z;25.41;5.228;69.96;8.42;4.914;8.14;7.47;6.78;117.8;6.648;10.64;137.8;13.03
8124;TAM3;2024-10-09T11:00:00Z;26.96;4.954;74.5;6.921;5.179;6.947;6.304;5.914;73.7;6.932;11.67;136.2;13.37
8125;TAM3;2024-10-09T11:30:00Z;25.37;5.02;74.2;6.394;5.167;6.658;6.14;5.83;69.07;8.04;13.79;136.6;12.91
8126;TAM3;2024-10-09T12:00:00Z;25.46;4.969;75.8;5.907;5.069;6.248;5.838;5.628;63.19;10.24;16.11;141.0;11.17
8127;TAM3;2024-10-09T12:30:00Z;24.08;5.042;76.8;5.739;4.942;6.156;5.827;5.652;56.03;11.22;16.96;136.4;10.27
8128;TAM3;2024-10-09T13:00:00Z;24.85;4.742;81.2;5.058;4.845;5.42;5.221;5.147;30.39;10.36;16.41;140.2;9.97
8129;TAM3;2024-10-09T13:30:00Z;25.35;4.598;83.8;4.858;4.716;5.204;5.034;4.971;28.76;11.11;17.87;139.0;10.42
8130;TAM3;2024-10-09T14:00:00Z;25.51;4.653;83.6;4.717;4.618;5.079;4.967;4.95;22.11;11.3;17.76;143.0;10.79
8131;TAM3;2024-10-09T14:30:00Z;24.86;4.7;84.7;4.46;4.541;4.903;4.872;4.899;13.58;11.28;16.96;140.8;10.3
8132;TAM3;2024-10-09T15:00:00Z;25.78;4.72;87.7;4.44;4.494;4.834;4.824;4.868;9.54;12.06;16.99;135.3;10.97
8133;TAM3;2024-10-09T15:30:00Z;24.43;4.754;89.8;4.322;4.483;4.712;4.732;4.794;4.805;12.96;18.48;138.1;11.45
8268;TIT2;2024-10-05T12:00:00Z;36.44;2.054;91.8;0.883;1.298;0.27;4.537;4.255;514.8;0.344;2.191;49.31;
8269;TIT2;2024-10-05T12:30:00Z;35.64;3.145;87.4;0.849;1.295;0.321;4.288;3.893;452.2;0.426;1.839;302.3;
8270;TIT2;2024-10-05T13:00:00Z;36.19;2.384;88.8;0.644;1.291;0.354;3.451;2.741;409.6;0.682;2.973;288.7;
8271;TIT2;2024-10-05T13:30:00Z;35.21;2.589;87.3;0.72;1.291;0.331;3.235;2.783;335.5;0.281;2.445;339.9;
8272;TIT2;2024-10-05T14:00:00Z;34.89;1.924;89.7;0.627;1.288;0.36;2.726;2.116;328.4;0.472;1.839;293.0;
8273;TIT2;2024-10-05T14:30:00Z;34.33;2.226;88.7;0.555;1.284;0.304;2.17;1.727;250.5;0.273;1.839;252.8;
8274;TIT2;2024-10-05T15:00:00Z;35.88;0.526;92.9;0.303;1.286;0.229;1.297;0.877;174.3;0.144;1.408;201.9;
8275;TIT2;2024-10-05T15:30:00Z;35.78;0.144;94.5;0.245;1.278;0.208;0.952;0.504;164.6;0.532;1.506;262.2;
8276;TIT2;2024-10-05T16:00:00Z;35.89;-0.266;95.4;0.034;1.269;0.136;0.148;-0.304;101.1;0.563;1.741;236.2;
8277;TIT2;2024-10-05T16:30:00Z;36.08;-1.022;99.7;-0.169;1.261;0.044;-0.615;-0.987;43.12;0.409;1.33;236.4;
8278;TIT2;2024-10-05T17:00:00Z;36.16;-1.502;100.0;-0.857;1.249;0.013;-1.436;-1.693;9.66;0.43;2.386;316.5;
8279;TIT2;2024-10-05T17:30:00Z;36.36;-1.985;100.0;-1.544;1.242;0.007;-1.997;-2.189;0.833;0.29;1.936;117.8;
8280;TIT2;2024-10-05T18:00:00Z;37.43;0.084;76.57;-2.127;1.241;0.0;-1.249;-0.479;0.0;0.538;1.526;158.3;
8281;TIT2;2024-10-05T18:30:00Z;37.04;0.953;68.26;-2.503;1.245;0.009;-1.257;0.106;0.0;0.458;1.741;77.39;
8282;TIT2;2024-10-05T19:00:00Z;36.95;1.376;61.29;-3.118;1.244;0.012;-0.819;0.824;0.0;0.517;2.367;123.3;
8283;TIT2;2024-10-05T19:30:00Z;36.89;1.828;56.98;-3.441;1.244;0.013;0.094;1.525;0.0;0.847;4.029;186.7;
8284;TIT2;2024-10-05T20:00:00Z;36.53;2.016;56.0;-3.703;1.244;0.013;0.463;1.726;0.0;0.761;4.303;179.0;
8285;TIT2;2024-10-05T20:30:00Z;36.86;1.979;56.32;-3.838;1.242;0.013;0.813;2.112;0.0;0.714;4.89;204.9;
8286;TIT2;2024-10-05T21:00:00Z;36.45;2.716;50.66;-3.822;1.237;0.013;1.195;2.461;0.0;1.366;5.379;198.8;
8287;TIT2;2024-10-05T21:30:00Z;36.18;2.96;49.16;-3.872;1.229;-0.002;1.42;2.722;0.0;1.43;5.575;214.0;
8288;TIT2;2024-10-05T22:00:00Z;35.76;3.408;45.78;-3.886;1.222;-0.104;1.477;2.942;0.0;2.428;5.34;225.2;
8289;TIT2;2024-10-05T22:30:00Z;35.46;2.718;47.82;-4.745;1.221;-0.242;-0.615;1.34;0.001;0.693;3.13;86.9;
8290;TIT2;2024-10-05T23:00:00Z;35.6;2.394;48.67;-5.191;1.219;-0.421;-1.904;0.539;0.0;1.199;2.523;83.0;
8291;TIT2;2024-10-05T23:30:00Z;35.66;2.816;44.5;-5.322;1.214;-0.591;-1.494;1.102;0.0;1.783;2.797;131.2;
8292;TIT2;2024-10-06T00:00:00Z;35.94;2.82;45.64;-5.135;1.203;-0.747;0.171;2.052;0.0;1.777;3.54;140.4;
8293;TIT2;2024-10-06T00:30:00Z;36.01;2.563;47.72;-5.648;1.211;-0.924;0.032;1.937;0.0;0.509;2.797;188.5;
8294;TIT2;2024-10-06T01:00:00Z;35.69;3.401;42.16;-5.374;1.203;-1.103;0.971;2.667;0.0;1.463;4.186;239.4;
8295;TIT2;2024-10-06T01:30:00Z;35.91;3.124;40.64;-6.007;1.203;-1.282;0.318;2.284;0.0;0.576;3.814;174.6;
8296;TIT2;2024-10-06T02:00:00Z;36.09;3.1;39.51;-6.218;1.202;-1.466;0.59;2.397;0.0;0.595;4.068;168.0;
8297;TIT2;2024-10-06T02:30:00Z;35.65;3.79;36.38;-5.603;1.202;-1.653;1.699;3.339;0.0;1.118;5.027;219.1;
8298;TIT2;2024-10-06T03:00:00Z;35.79;4.188;33.03;-5.376;1.203;-1.827;2.06;3.603;0.0;0.863;4.401;215.5;
8299;TIT2;2024-10-06T03:30:00Z;35.71;4.062;32.07;-5.571;1.2;-1.974;1.881;3.424;0.0;0.698;4.088;184.4;
8300;TIT2;2024-10-06T04:00:00Z;35.52;4.005;30.33;-5.579;1.192;-2.101;1.86;3.422;0.001;1.008;4.851;153.9;
8301;TIT2;2024-10-06T04:30:00Z;35.41;4.34;26.32;-5.404;1.186;-2.203;2.117;3.792;0.001;2.091;4.91;143.9;
8302;TIT2;2024-10-06T05:00:00Z;35.3;4.506;23.77;-5.546;1.184;-2.284;2.001;3.843;0.005;2.339;4.597;138.8;
8303;TIT2;2024-10-06T05:30:00Z;35.25;4.574;22.77;-5.836;1.185;-2.361;1.911;3.817;1.226;2.106;3.853;141.0;
8304;TIT2;2024-10-06T06:00:00Z;34.45;4.351;23.92;-6.208;1.186;-2.429;0.934;3.19;8.16;2.118;3.56;134.8;
8305;TIT2;2024-10-06T06:30:00Z;35.1;4.431;23.91;-5.861;1.184;-2.484;2.011;3.775;14.59;2.639;5.164;136.8;
8306;TIT2;2024-10-06T07:00:00Z;35.05;4.771;20.27;-5.778;1.185;-2.531;2.384;4.179;23.16;2.588;4.245;137.9;
8307;TIT2;2024-10-06T07:30:00Z;34.55;4.666;20.72;-5.749;1.187;-2.55;1.45;3.723;67.03;2.066;3.09;135.4;
8308;TIT2;2024-10-06T08:00:00Z;34.09;5.56;18.79;-4.874;1.181;-2.546;1.328;3.861;118.5;0.929;2.484;140.5;
8309;TIT2;2024-10-06T08:30:00Z;33.91;6.146;19.39;-2.85;1.189;-2.479;1.717;4.259;182.3;0.733;2.484;113.1;
8310;TIT2;2024-10-06T09:00:00Z;33.32;7.272;19.42;-1.355;1.192;-2.411;3.82;5.865;194.0;0.469;2.367;164.2;
8311;TIT2;2024-10-06T09:30:00Z;33.81;7.293;18.56;-0.69;1.192;-2.295;2.94;4.846;181.5;0.529;1.819;112.6;
8312;TIT2;2024-10-06T10:00:00Z;33.86;6.985;18.95;-0.281;1.186;-2.131;3.176;5.084;173.9;0.666;1.897;112.6;
8313;TIT2;2024-10-06T10:30:00Z;33.75;7.432;21.14;0.785;1.18;-1.831;4.588;6.038;234.8;0.738;2.191;97.0;
8314;TIT2;2024-10-06T11:00:00Z;33.81;7.583;22.59;1.362;1.178;-1.49;5.462;6.493;281.2;1.406;2.641;94.5;
8315;TIT2;2024-10-06T11:30:00Z;33.69;7.183;25.42;1.428;1.177;-1.155;5.699;6.544;303.6;1.364;2.856;100.2;
8038;TIT2;2024-10-06T16:00:00Z;33.15;7.562;77.78;1.41;1.127;-0.254;5.765;6.736;39.96;0.969;7.844;158.3;
8039;TIT2;2024-10-06T16:30:00Z;32.84;7.557;82.1;1.413;1.114;-0.236;5.612;6.557;33.86;0.516;4.773;163.1;
8040;TIT2;2024-10-06T17:00:00Z;32.75;7.738;82.0;1.418;1.107;-0.13;5.787;6.99;3.136;1.913;7.55;255.5;
8041;TIT2;2024-10-06T17:30:00Z;32.8;7.792;84.1;1.442;1.097;-0.042;5.939;7.059;0.216;2.005;6.905;288.0;
8042;TIT2;2024-10-06T18:00:00Z;32.94;7.925;83.7;1.387;1.102;-0.021;6.522;7.406;0.0;1.601;5.731;180.4;
8043;TIT2;2024-10-06T18:30:00Z;33.34;7.89;81.6;1.355;1.105;-0.004;6.614;7.383;0.0;1.53;5.046;162.1;
8044;TIT2;2024-10-06T19:00:00Z;33.01;7.909;81.0;1.353;1.105;0.01;6.736;7.47;0.0;2.157;6.005;162.4;
8045;TIT2;2024-10-06T19:30:00Z;32.91;8.06;79.22;1.339;1.101;0.01;6.702;7.506;0.0;1.044;3.756;178.8;
8046;TIT2;2024-10-06T20:00:00Z;32.41;8.12;78.14;1.309;1.091;0.01;6.795;7.56;0.0;2.676;7.12;180.5;
8047;TIT2;2024-10-06T20:30:00Z;32.59;8.05;77.56;1.239;1.087;0.014;6.811;7.503;0.0;2.811;7.57;188.5;
8048;TIT2;2024-10-06T21:00:00Z;32.35;7.969;75.02;1.231;1.075;0.014;6.213;7.156;0.0;2.579;6.259;244.8;
8049;TIT2;2024-10-06T21:30:00Z;32.35;7.577;74.0;1.17;1.061;0.012;5.852;6.79;0.0;3.479;8.96;230.5;
8050;TIT2;2024-10-06T22:00:00Z;32.06;8.29;66.99;1.398;1.066;0.015;6.869;7.643;0.0;2.642;7.472;196.2;
8051;TIT2;2024-10-06T22:30:00Z;31.03;7.042;77.27;1.168;1.068;0.025;4.89;5.517;0.001;2.207;5.966;222.9;
8052;TIT2;2024-10-06T23:00:00Z;31.55;7.528;82.0;1.406;1.068;0.023;5.769;6.378;0.0;2.248;6.357;166.1;
8053;TIT2;2024-10-06T23:30:00Z;31.34;7.702;83.0;1.31;1.059;0.028;5.954;6.851;0.0;1.014;7.081;197.7;
8054;TIT2;2024-10-07T00:00:00Z;31.36;7.86;81.9;1.234;1.049;0.029;5.936;6.861;0.0;0.992;6.103;188.6;
8055;TIT2;2024-10-07T00:30:00Z;31.61;7.437;82.7;1.043;1.049;0.028;5.075;6.348;0.0;0.355;3.971;201.6;
8056;TIT2;2024-10-07T01:00:00Z;30.89;8.52;77.4;1.262;1.049;0.025;6.82;7.758;0.0;1.58;5.399;165.8;
8057;TIT2;2024-10-07T01:30:00Z;30.53;8.65;75.56;1.324;1.049;0.026;6.756;7.803;0.0;1.564;4.968;169.1;
8058;TIT2;2024-10-07T02:00:00Z;29.8;8.44;75.41;1.387;1.051;0.029;6.278;7.416;0.0;0.968;3.716;145.0;
8059;TIT2;2024-10-07T02:30:00Z;29.36;7.996;77.14;1.35;1.059;0.029;5.18;6.652;0.0;1.102;2.738;114.4;
