municipality,canton,date,alpine_region,elevation_group,PCA1,PCA2,k_cluster
Wassen,UR,2019-03-03,Central Alps,3000,-0.2950237025520543,-1.131160028230775,1
Engelberg,OW,2019-03-06,Central Alps,3000,0.9880326642234345,1.9263013661091268,0
Andermatt,UR,2019-03-08,Central Alps,2000,-0.39161272398572944,-0.7427896809116199,1
Andermatt,UR,2019-03-12,Central Alps,3000,0.8438741594581655,0.4243704979761149,0
Bedretto,TI,2019-03-12,Southern Alps,3000,3.2333784220750026,-1.2360977740150807,4
Bever,GR,2019-03-12,Eastern Alps,3000,0.6693662072692426,0.42763499392616255,0
Anniviers,VS,2019-03-12,Southern Alps,3000,1.841174862515643,0.375386062882656,4
Nendaz,VS,2019-03-12,Southern Alps,4000,1.5640127745708694,0.1628083292758952,4
Zuoz,GR,2019-03-15,Eastern Alps,3000,1.4430805499357848,1.5632381961365192,0
Samedan,GR,2019-03-17,Eastern Alps,3000,-0.44450894226961857,0.15005109287692853,0
Martigny-Combe,VS,2019-03-17,Southern Alps,3000,1.0436689141429476,0.3995805482600066,1
Val-d'Illiez,VS,2019-03-21,Southern Alps,3000,-0.5235514164658484,-1.8978836392653662,1
Orsières,VS,2019-03-24,Southern Alps,3000,-0.10162325111702923,-1.2927280902093066,1
Arosa,GR,2019-04-05,Eastern Alps,3000,0.07222050368866074,-1.6766960249283915,1
Realp,UR,2019-04-05,Central Alps,2000,6.2179499936041775,-2.342863436704794,4
Davos,GR,2019-04-05,Eastern Alps,3000,0.38096385623652024,-1.7121833559439377,1
Göschenen,UR,2019-04-09,Central Alps,2000,-0.02618304418845825,-2.4356790287038788,1
Andermatt,UR,2019-04-20,Central Alps,3000,-0.08145423419635735,-1.4844268533475908,1
Bourg-Saint-Pierre,VS,2019-04-22,Southern Alps,3000,-0.7602256034276096,-0.42858453553784326,3
Blatten,VS,2019-04-26,Southern Alps,4000,0.13286059238997713,-1.1895523796116432,1
Guttannen,BE,2019-04-30,Western Alps,3000,0.10907788390829241,-0.6469299748017127,1
Davos,GR,2019-05-07,Eastern Alps,3000,0.8349353834616574,-2.172539779470566,1
Bagnes,VS,2019-05-11,Southern Alps,4000,0.43172379074204836,0.4222159341420499,0
Saint-Martin,VS,2019-05-12,Southern Alps,3000,0.18097076477281976,-0.5525601905667042,2
Obergoms,VS,2019-05-16,Southern Alps,2000,0.24254044108356237,-2.1906953727672827,1
Lauterbrunnen,BE,2019-06-23,Western Alps,4000,-3.3919073848107333,-0.6284353343012679,3
Saas-Fee,VS,2019-10-26,Southern Alps,4000,-2.572738153760043,-0.8048688313229876,3
Saas-Fee,VS,2019-11-09,Southern Alps,4000,0.5117169931132418,-0.20774679200965024,2
Realp,UR,2019-11-30,Central Alps,3000,0.5452614031595429,-0.5662070751441748,2
Simplon,VS,2019-12-07,Southern Alps,3000,0.1570497622192007,1.2203188159841922,0
Lens,VS,2019-12-14,Southern Alps,2000,3.1708114278834456,1.2179309333830972,4
Arosa,GR,2019-12-15,Eastern Alps,3000,-1.1906703159857865,0.09322445959997702,3
Engelberg,OW,2019-12-15,Central Alps,3000,-0.21167417445177644,-0.3637210123543939,3
Conters im Prättigau,GR,2019-12-15,Eastern Alps,3000,-1.2292233097673475,0.1261441913682737,3
Andermatt,UR,2019-12-18,Central Alps,3000,-0.9643038870963547,-0.21321262764064622,3
Nendaz,VS,2019-12-22,Southern Alps,3000,-0.30515881364511704,1.7190118773907486,0
Isérables,VS,2019-12-23,Southern Alps,3000,1.5578977256784134,1.0816833734303004,4
Davos,GR,2019-12-23,Eastern Alps,3000,0.020220318935913528,1.5472344321881164,0
Andermatt,UR,2019-12-26,Central Alps,3000,0.366429852390525,1.0928055040338827,0
St. Moritz,GR,2019-12-26,Eastern Alps,3000,0.04493768426364425,0.9661118151109164,0
Bagnes,VS,2019-12-27,Southern Alps,3000,-0.6808917407940216,0.49309114853419056,3
Davos,GR,2019-12-28,Eastern Alps,3000,-0.7162658461622611,-0.15183395803674976,2
Wiler (Lötschen),VS,2019-12-28,Southern Alps,3000,0.3241325282945315,0.11517638216418964,0
Wiler (Lötschen),VS,2019-12-28,Southern Alps,3000,0.3241325282945315,0.11517638216418964,0
Wiler (Lötschen),VS,2019-12-28,Southern Alps,3000,0.3241325282945315,0.11517638216418964,0
Bever,GR,2019-12-29,Eastern Alps,4000,-0.9388659002838959,-0.03885523616616713,3
Glarus Süd,GL,2020-01-02,Eastern Alps,3000,-0.9813789262963654,0.4920494838263134,3
Unterschächen,UR,2020-01-02,Central Alps,3000,-0.6310772209490342,1.4708940285794603,0
Orsières,VS,2020-01-03,Southern Alps,3000,-0.48836069277504845,-0.5492204161765305,1
Realp,UR,2020-01-03,Central Alps,3000,-1.0458879961700212,0.17250393847011933,3
Riemenstalden /  Muotathal,SZ,2020-01-18,Central Alps,3000,-0.031925054932189986,0.23125892308576826,2
Mont-Noble,VS,2020-01-24,Southern Alps,3000,-1.0351512935303557,-0.36519129079442747,3
Davos,GR,2020-01-24,Eastern Alps,3000,-1.5619711311548747,-0.12312412029560453,3
Davos,GR,2020-01-25,Eastern Alps,3000,-1.6973123686029712,-0.35463957043376804,3
Wolfenschiessen,NW,2020-01-29,Central Alps,3000,-0.11045770121519764,1.9691783483634022,0
Vals,GR,2020-01-29,Eastern Alps,3000,0.39187643961645413,1.0931479623443734,0
Bagnes,VS,2020-01-30,Southern Alps,3000,0.7423313299133864,-0.5935161931478493,4
Bagnes,VS,2020-01-30,Southern Alps,3000,0.7423313299133864,-0.5935161931478493,4
Nendaz,VS,2020-01-30,Southern Alps,3000,0.7423313299133864,-0.5935161931478493,4
Klosters-Serneus,GR,2020-01-30,Eastern Alps,3000,0.9267557271535171,-0.882585481540631,4
Guggisberg,BE,2020-01-30,Western Alps,2000,1.2297826801922136,-1.6264898223706123,4
Mont-Noble,VS,2020-01-31,Southern Alps,3000,-0.1330449451175042,-0.2809043672085223,3
Evolène,VS,2020-01-31,Southern Alps,3000,-1.0165449996935005,-0.4464921428442339,3
Evolène,VS,2020-01-31,Southern Alps,3000,-1.0165449996935005,-0.4464921428442339,3
Diemtigen,BE,2020-01-31,Western Alps,2000,-1.2481975375207066,-0.11703296639364079,3
Davos,GR,2020-02-01,Eastern Alps,3000,-1.183989477679722,0.17141378739660346,3
Anniviers,VS,2020-02-01,Southern Alps,3000,0.20599039263620608,0.8698121179021685,0
Davos,GR,2020-02-01,Eastern Alps,3000,-1.2677197283074078,0.5497375671634862,3
Davos,GR,2020-02-01,Eastern Alps,2000,-1.2136375147441247,-0.025164000114013426,3
Davos,GR,2020-02-01,Eastern Alps,3000,-1.2467516190087322,-0.39562257576857224,3
Davos,GR,2020-02-07,Eastern Alps,3000,-1.247032659273839,-0.8436187226699452,3
Anniviers,VS,2020-02-08,Southern Alps,3000,-0.8632490225321039,-1.1193432313251308,3
Realp,UR,2020-02-09,Central Alps,3000,-0.03264179555722717,0.5223312476358912,0
Simplon,VS,2020-02-13,Southern Alps,4000,0.2380823627979416,0.5820865682177143,0
Zermatt,VS,2020-02-14,Southern Alps,3000,0.8364485075132548,0.8170805744793671,0
Crans-Montana,VS,2020-02-14,Southern Alps,3000,1.8679355721672932,1.1499783607642238,0
Davos,GR,2020-02-16,Eastern Alps,3000,-1.269537568564802,-0.5199239453114579,3
Davos,GR,2020-02-16,Eastern Alps,3000,-1.2087430655741669,-0.7272120515928373,3
Nendaz,VS,2020-02-18,Southern Alps,4000,-0.11425516359374821,0.07417621698739325,2
Bagnes,VS,2020-02-18,Southern Alps,3000,-0.24766677714069565,0.018622568584405506,2
Davos,GR,2020-02-20,Eastern Alps,3000,-0.4905492182684725,-0.5596392312414622,2
Davos,GR,2020-02-28,Eastern Alps,3000,1.1972105857750386,1.5638467041427455,0
Arosa,GR,2020-02-28,Eastern Alps,3000,1.255697542525273,1.6770759594189002,0
Guttet-Feschel,VS,2020-02-29,Southern Alps,3000,2.0983398983446095,-1.4573036874264325,1
Salvan,VS,2020-03-01,Southern Alps,3000,3.158189310913335,-0.4021321081772704,1
Valsot,GR,2020-03-02,Eastern Alps,3000,-1.0876895124410775,0.4902910691662633,3
Val-d’Illiez,VS,2020-03-03,Southern Alps,3000,0.913247581110973,0.00014336440380878935,4
S-chanf,GR,2020-03-04,Eastern Alps,3000,1.8867683814856924,-0.29685011121930527,4
Isérables,VS,2020-03-05,Southern Alps,3000,0.1624464916834979,0.21462374385635058,0
Blenio,TI,2020-03-07,Southern Alps,3000,0.27023660995013027,0.8123556150409177,0
Champéry,VS,2020-03-07,Southern Alps,2000,0.40456179164257794,-1.2600662312801356,2
Bedretto,TI,2020-03-07,Southern Alps,2000,1.0204795978967327,-1.0030150986915936,1
Saint-Martin,VS,2020-03-07,Southern Alps,3000,0.8469078929170463,-1.030542621902884,2
Davos,GR,2020-03-08,Eastern Alps,3000,0.7962341579348534,-0.8912992432312186,2
Riemenstalden,SZ,2020-03-08,Central Alps,3000,1.4912515987687187,-1.8893620565699174,1
Port-Valais,VS,2020-03-08,Southern Alps,3000,0.41579282576326904,-0.061489498446094575,1
Wolfenschiessen,NW,2020-03-08,Central Alps,3000,0.5350588050754073,-1.3358421446712423,1
Blatten,VS,2020-03-08,Southern Alps,3000,3.644545141280993,-2.9886912398324577,1
Zuoz,GR,2020-03-09,Eastern Alps,3000,0.465016078977996,-0.40524520434485856,1
Val Müstair,GR,2020-03-10,Eastern Alps,3000,0.27324357805007343,0.8746178521718422,0
Val Müstair,GR,2020-03-11,Eastern Alps,3000,0.07506931659641583,0.48213806705838985,0
Lantsch/Lenz,GR,2020-03-11,Eastern Alps,3000,0.5399943228863008,-1.8384174278444916,1
Arosa,GR,2020-03-17,Eastern Alps,3000,-1.1192217865339247,-1.314915125404561,3
Innertkirchen,BE,2020-05-09,Western Alps,3000,-2.514793639312269,-0.40840228345298524,3
Bettmeralp,VS,2020-05-20,Southern Alps,4000,-2.092273480100229,-0.9474109954808343,3
Silenen,UR,2020-05-21,Central Alps,4000,-2.4840333346480463,-0.5182028295935948,3
Zernez,GR,2020-06-06,Eastern Alps,3000,-1.3099488044868874,0.2537175610589989,3
Saas-Almagell,VS,2020-12-05,Southern Alps,4000,-0.359505218366121,1.3752740524037184,0
Wolfenschiessen,NW,2020-12-07,Central Alps,3000,2.508921195310542,1.099086103509738,4
Wolfenschiessen,NW,2020-12-07,Central Alps,3000,2.508921195310542,1.099086103509738,4
Crans-Montana,VS,2020-12-08,Southern Alps,3000,-0.5983457091677277,0.9933915985225109,2
Bürglen,UR,2020-12-08,Central Alps,3000,-0.12179335068689616,1.1025205542543044,0
Engelberg,OW,2020-12-10,Central Alps,3000,-0.5623333653294934,-0.5785296138383714,2
Saas-Fee,VS,2020-12-10,Southern Alps,4000,-0.6479895988088312,-0.3392458407795245,2
Zermatt,VS,2020-12-10,Southern Alps,4000,-0.9151758806493541,0.31327955465048346,2
Luzein,GR,2020-12-10,Eastern Alps,3000,-1.0894627464841495,-0.1406211127052358,2
Gruyères,FR,2020-12-11,Western Alps,2000,-1.4477020796509714,1.677743480572077,0
Ried-Brig,VS,2020-12-11,Southern Alps,3000,0.08775293494910559,0.1921393748429991,2
Samedan,GR,2020-12-11,Eastern Alps,4000,-0.4333727102431856,0.005562410581198611,2
Bedretto,TI,2020-12-13,Southern Alps,3000,-1.063965291999698,-0.001314829207993455,3
Bedretto,TI,2020-12-13,Southern Alps,3000,-0.8469099076987696,-0.09811666349575769,3
Bedretto,TI,2020-12-13,Southern Alps,3000,-0.9252466197071091,-0.15158210635370747,2
Nendaz,VS,2020-12-16,Southern Alps,4000,-1.8757911390343385,-0.25554338378163904,3
Nendaz,VS,2020-12-17,Southern Alps,3000,-1.8390080316672914,0.1281281161411484,3
Zermatt,VS,2020-12-18,Southern Alps,3000,-1.4592466449338721,0.1495933071298525,3
Törbel,VS,2020-12-19,Southern Alps,3000,-1.1950870382344014,0.8849492975014596,2
Nendaz,VS,2020-12-26,Southern Alps,3000,0.22057404727367796,0.34224619956611224,2
Cevio,TI,2020-12-26,Southern Alps,3000,0.4563397004848185,1.0523027910389078,2
Nendaz,VS,2020-12-26,Southern Alps,3000,0.22057404727367796,0.34224619956611224,2
Vaz/Obervaz,GR,2020-12-26,Eastern Alps,3000,1.2537024654708726,-0.009704247474466724,2
Küblis,GR,2020-12-26,Eastern Alps,3000,0.34318294652059733,0.6396223495516028,2
Nendaz,VS,2020-12-26,Southern Alps,3000,0.22057404727367796,0.34224619956611224,2
Evolène,VS,2020-12-26,Southern Alps,3000,1.137483635108478,0.2077169653640594,2
Val de Bagnes,VS,2020-12-26,Southern Alps,3000,0.22057404727367796,0.34224619956611224,2
Bedretto,TI,2020-12-27,Southern Alps,3000,-0.3300595552737384,1.093583185004279,2
Hasliberg,BE,2020-12-28,Western Alps,2000,0.3463515051606844,3.46375236822856,0
Hérémence,VS,2020-12-29,Southern Alps,4000,-0.17210018806909905,1.9127295105707636,0
Madulain,GR,2020-12-29,Eastern Alps,3000,0.5495589013952369,1.5721302462826805,0
Lauterbrunnen,BE,2020-12-29,Western Alps,3000,-0.37756198701842203,2.0814824109722085,0
Scuol,GR,2020-12-29,Eastern Alps,3000,-0.40319205603681846,1.6645484899781064,2
Mesocco,GR,2020-12-30,Eastern Alps,3000,-0.39497319852907753,0.0174630929872668,2
Villeret,BE,2020-12-31,Western Alps,2000,-0.7747501290648701,0.6975317440072681,3
Villeret,BE,2020-12-31,Western Alps,2000,-0.7747501290648701,0.6975317440072681,3
Saillon,VS,2020-12-31,Southern Alps,3000,0.42837787705008123,0.5378049163647028,2
Kippel,VS,2021-01-01,Southern Alps,3000,-0.5526118104544989,0.26864653303695074,2
Silvaplana,GR,2021-01-03,Eastern Alps,3000,-0.5672426267508519,0.2007085258212986,2
Val Müstair,GR,2021-01-04,Eastern Alps,3000,-0.6448484159729341,0.29889031843685643,2
Pontresina,GR,2021-01-08,Eastern Alps,3000,0.00012664119801393474,0.44263927737950826,2
Brig-Glis,VS,2021-01-09,Southern Alps,3000,-0.2364624123875132,-0.28803331284464184,2
Chamoson,VS,2021-01-09,Southern Alps,3000,-0.16034909136100534,0.2745490211301971,2
Simplon,VS,2021-01-09,Southern Alps,3000,-0.2364624123875132,-0.28803331284464184,2
Davos,GR,2021-01-10,Eastern Alps,3000,-0.7910544125943361,0.6285495196519223,2
Haut-Intyamon,FR,2021-01-10,Western Alps,2000,-1.514407254753454,0.6453402803971332,3
Saint-Gingolph,VS,2021-01-10,Southern Alps,2000,-0.38558514677873695,0.8045109472026564,0
Ried-Brig,VS,2021-01-10,Southern Alps,3000,-0.27619728337217375,0.47716118098147275,2
Poschiavo,GR,2021-01-11,Eastern Alps,3000,0.2535574290525579,1.0662627628129013,0
Hasliberg,BE,2021-01-13,Western Alps,2000,-0.3628872190510055,1.5672162333950785,0
Champéry,VS,2021-01-14,Southern Alps,3000,0.21616710787562404,0.6572980397544224,0
Leytron,VS,2021-01-14,Southern Alps,2000,1.299087215880464,0.7720430208661688,0
Nesslau,SG,2021-01-14,Eastern Alps,2000,1.0765505227690673,1.6714802927718122,0
Val de Bagnes,VS,2021-01-15,Southern Alps,3000,0.09055476256157526,0.03311317804646675,2
Grindelwald,BE,2021-01-15,Western Alps,2000,1.2040782857201617,-0.05890445613145224,4
Davos,GR,2021-01-15,Eastern Alps,3000,2.669651697374123,-0.6520131636759486,4
Belalp,VS,2021-01-16,Southern Alps,2000,1.0012033643803542,0.006085073843660073,2
Conthey / Savièse,VS,2021-01-16,Southern Alps,3000,1.3223114972432528,-0.4231284639197337,4
Kippel,VS,2021-01-16,Southern Alps,3000,2.2071330531298514,-0.112263531177089,4
Val Müstair,GR,2021-01-16,Eastern Alps,3000,1.2428904254601874,1.5137624221036186,0
Evolène,VS,2021-01-16,Southern Alps,3000,1.658452759085225,-0.11028616880023562,4
Morschach,SZ,2021-01-16,Central Alps,2000,4.204020299509069,-0.0023113784016588574,4
Nendaz,VS,2021-01-16,Southern Alps,3000,0.29237002828896635,0.13144296966498162,2
Riddes / Val de Bagnes (?),VS,2021-01-16,Southern Alps,3000,0.29237002828896635,0.13144296966498162,2
Albinen,VS,2021-01-16,Southern Alps,3000,1.2382716381328602,-0.7129510562022023,4
Engelberg,OW,2021-01-16,Central Alps,3000,3.0659357618436855,-0.8562297688991205,4
Davos,GR,2021-01-16,Eastern Alps,3000,1.6493313091608095,-0.33344800566439897,4
Anniviers,VS,2021-01-16,Southern Alps,3000,0.9427236080417013,0.32983822274262437,2
Zermatt,VS,2021-01-16,Southern Alps,3000,0.8635295079376633,0.7969805303067923,2
Ormont-Dessus,VD,2021-01-16,Western Alps,3000,2.2773699589006196,-0.15040011092171446,4
Klosters-Serneus,GR,2021-01-16,Eastern Alps,3000,1.8063551969570864,-0.33250952486122853,4
Saanen,BE,2021-01-17,Western Alps,3000,0.17965485029201547,0.193455276632383,2
Veytaux / Montreux,VD,2021-01-17,Western Alps,2000,-0.399226589732361,0.1379674778543938,2
Nendaz,VS,2021-01-18,Southern Alps,3000,1.1082627874325648,-0.5598418680501053,4
St. Moritz,GR,2021-01-18,Eastern Alps,3000,0.42322592775941387,1.0943718492454684,2
Val de Bagnes,VS,2021-01-18,Southern Alps,3000,1.1082627874325648,-0.5598418680501053,4
Evolène,VS,2021-01-19,Southern Alps,3000,-1.079839917151072,0.050164729552433146,3
Evolène,VS,2021-01-20,Southern Alps,4000,-0.037489082042883745,1.1762223745198286,0
Kerns,OW,2021-01-22,Central Alps,2000,-0.6412765752216585,1.2913625522998209,0
Faido,TI,2021-01-23,Southern Alps,3000,0.6238577426532489,1.099103563193288,0
Vaz/Obervaz,GR,2021-01-23,Eastern Alps,3000,1.2527442049765958,0.05162824136134229,4
Bedretto,TI,2021-01-23,Southern Alps,3000,0.4489604364197041,0.21274571385534988,2
Plaffeien,FR,2021-01-23,Western Alps,2000,1.2435992958312225,0.23680999870166583,4
Nendaz,VS,2021-01-23,Southern Alps,3000,0.3819951006082468,1.4929367483787475,0
Amden,SG,2021-01-24,Eastern Alps,2000,1.841455517392625,0.7599017878106608,4
Orsières,VS,2021-01-24,Southern Alps,3000,-0.09288376196235353,2.0692760307293367,2
Anniviers,VS,2021-01-24,Southern Alps,3000,1.1788563939677654,0.9351318647728738,2
Ormont-Dessus,VD,2021-01-24,Western Alps,2000,1.3738619292973382,0.3591508068885829,4
Anniviers,VS,2021-01-24,Southern Alps,3000,1.0378880935238533,0.786267689282107,2
Ilanz/Glion,GR,2021-01-24,Eastern Alps,3000,0.37973982942869633,1.6577723951963859,0
Vaz/Obervaz,GR,2021-01-24,Eastern Alps,3000,2.029019613464378,-0.46355659994921716,4
Lauterbrunnen,BE,2021-01-24,Western Alps,2000,0.5535357403941488,0.6293405637186579,2
Lauterbrunnen,BE,2021-01-24,Western Alps,3000,0.6937760838830295,0.6532387444298243,2
Adelboden,BE,2021-01-25,Western Alps,2000,0.6492979118449939,1.6551638692105854,0
Hasliberg,BE,2021-01-26,Western Alps,2000,0.5094782755506638,0.41247249126939317,2
Grindelwald,BE,2021-01-26,Western Alps,3000,1.0020746693821265,-0.25543802954674893,2
Lauterbrunnen,BE,2021-01-29,Western Alps,3000,2.1703407974854136,0.7514266679504912,4
Scuol,GR,2021-01-31,Eastern Alps,3000,-1.2058250476860022,-0.07847942101019871,3
Celerina/Schlarigna,GR,2021-01-31,Eastern Alps,3000,0.3522897308208101,-0.3348800671647022,2
Davos,GR,2021-01-31,Eastern Alps,3000,2.283989758637744,-1.1075880552518982,4
Val de Bagnes,VS,2021-01-31,Southern Alps,3000,0.7709375822976329,-1.3150954058262796,4
Orsières,VS,2021-01-31,Southern Alps,3000,4.632005560172935,-3.456786716994641,4
Scuol,GR,2021-01-31,Eastern Alps,3000,-1.2058250476860022,-0.07847942101019871,3
Wolfenschiessen,NW,2021-02-01,Central Alps,2000,1.624662109297765,-1.5344412472950584,1
Scuol,GR,2021-02-01,Eastern Alps,3000,-0.6706971265276355,0.8605888441987162,0
Scuol,GR,2021-02-01,Eastern Alps,3000,0.3404099348914839,-0.8476177711405014,1
Pontresina,GR,2021-02-01,Eastern Alps,3000,0.09657539923714523,-0.06891895494061936,2
Anniviers,VS,2021-02-02,Southern Alps,3000,0.2555955134243163,0.400026806833786,0
Bedretto,TI,2021-02-04,Southern Alps,3000,0.10891517265567995,-1.1760579701461094,1
Celerina/Schlarigna,GR,2021-02-04,Eastern Alps,3000,-0.4261140022993564,-0.3219254763637429,3
Val Müstair,GR,2021-02-05,Eastern Alps,3000,-0.4389527775592769,0.5510738862470644,0
Tujetsch,GR,2021-02-06,Eastern Alps,3000,0.4128910075346797,0.5320683840070107,0
Bedretto,TI,2021-02-07,Southern Alps,2000,0.08722038755639668,-0.9074772205613009,1
Faido,TI,2021-02-08,Southern Alps,3000,0.8815882671397475,-0.4722085638452098,4
Simplon,VS,2021-02-08,Southern Alps,2000,1.373600215567815,1.6422281168820572,0
Wiler (Lötschen) / Blatten,VS,2021-02-08,Southern Alps,3000,1.033810842508456,-0.4123278843179499,1
Bedretto,TI,2021-02-11,Southern Alps,3000,1.0355295376119684,-0.5318205090422062,1
Boltigen,BE,2021-02-13,Western Alps,2000,0.1373585982153875,-1.4481829254539238,1
Orsières,VS,2021-02-13,Southern Alps,3000,2.050599421315443,-1.7878112126638641,1
Mels,SG,2021-02-13,Eastern Alps,3000,0.17089724074763663,-0.7528628630814023,2
Klosters-Serneus,GR,2021-02-14,Eastern Alps,3000,0.16163900936182124,0.22327815501816495,2
Klosters-Serneus,GR,2021-02-14,Eastern Alps,3000,0.10911655090983137,0.6016461918810896,2
Giswil,OW,2021-02-14,Central Alps,2000,-0.19559264250408864,-1.1370343315763085,1
Silenen,UR,2021-02-14,Central Alps,2000,0.1923735408781973,-0.20645770624523022,2
Simplon,VS,2021-02-14,Southern Alps,3000,0.8664567951790294,0.3818413511378451,1
Arosa,GR,2021-02-14,Eastern Alps,3000,0.029064675774827756,-0.40280636938170833,2
Rougemont,VD,2021-02-15,Western Alps,3000,-0.7253761514997038,-0.8485863967095741,1
Göschenen,UR,2021-02-15,Central Alps,3000,-0.8717123793497196,-0.6969269801700204,3
Poschiavo,GR,2021-02-16,Eastern Alps,3000,0.20912041417671362,0.17749498521279447,1
Valsot,GR,2021-02-16,Eastern Alps,3000,-0.49274348806228885,-0.07296347611422148,3
Scuol,GR,2021-02-16,Eastern Alps,3000,-1.3357400967113668,0.2036538718303836,3
Tujetsch,GR,2021-02-16,Eastern Alps,3000,-0.4676731147619602,-0.6887622278153879,1
Gsteig,BE,2021-02-17,Western Alps,2000,0.09601916942731172,-0.3971639558191007,1
Pontresina,GR,2021-02-17,Eastern Alps,3000,-0.09765141346467836,0.38149903437939825,0
Davos,GR,2021-02-17,Eastern Alps,3000,-0.8596051997736901,-0.3567882455798007,3
Engelberg,OW,2021-02-21,Central Alps,3000,-0.4459976431528688,-0.5982743710879209,1
Tschiertschen-Praden,GR,2021-02-22,Eastern Alps,3000,-0.4877608664601243,-0.5654416739774057,1
Zuoz,GR,2021-02-24,Eastern Alps,3000,-1.1257123426771654,-1.031377129511581,3
Pontresina,GR,2021-02-27,Eastern Alps,3000,-0.5600802906040604,-0.260817373509008,3
Bourg-Saint-Pierre,VS,2021-03-10,Southern Alps,4000,-0.87049712212172,0.9073909654137579,2
Obergoms,VS,2021-03-10,Southern Alps,3000,0.008659147561904182,-0.2140700031512148,1
Luzein,GR,2021-03-13,Eastern Alps,3000,-0.24580477331499626,0.6653649561596985,0
Bedretto,TI,2021-03-14,Southern Alps,3000,0.5905830579122203,0.430177758377833,1
Davos,GR,2021-03-17,Eastern Alps,3000,1.6463287973104561,-0.7264500948893783,4
Davos,GR,2021-03-17,Eastern Alps,3000,1.7034646124086419,-0.3773332332545659,4
Pontresina,GR,2021-03-18,Eastern Alps,3000,0.44838852401455137,0.31601293126625746,2
Ilanz/Glion,GR,2021-03-18,Eastern Alps,3000,2.403142887981769,-0.48726836157266495,4
Andermatt,UR,2021-03-18,Central Alps,3000,0.7624885489566157,-0.2838552916665149,2
Bedretto,TI,2021-03-18,Southern Alps,2000,0.7216808145606007,-0.7470442560241654,1
Mesocco,GR,2021-03-19,Eastern Alps,3000,0.14158843604109922,-0.14576204657293498,2
Andermatt,UR,2021-03-19,Central Alps,3000,0.4873600135077135,-0.44489849606075976,2
Wolfenschiessen,NW,2021-03-19,Central Alps,3000,2.102734171196456,-2.44340828761813,1
Anniviers,VS,2021-03-19,Southern Alps,3000,0.6378652381702772,-1.3862441665965817,2
Lenk,BE,2021-03-19,Western Alps,3000,0.8459918650696135,-0.8457003704647562,2
Davos,GR,2021-03-19,Eastern Alps,3000,0.4844094851267489,-0.9258967303482021,2
Silvaplana,GR,2021-03-19,Eastern Alps,3000,0.47985659938152897,-0.19686665440414036,2
Mont-Noble,VS,2021-03-19,Southern Alps,3000,0.7494566790388837,-1.2627849270231013,2
Mont-Noble,VS,2021-03-19,Southern Alps,3000,0.7494566790388837,-1.2627849270231013,2
Hérémence,VS,2021-03-20,Southern Alps,3000,0.3459985557843748,-0.6479720622108976,2
Surses,GR,2021-03-20,Eastern Alps,4000,0.9747581925989076,0.5253631678853272,2
Zermatt,VS,2021-03-20,Southern Alps,3000,1.1044432028625952,1.022111729972165,0
Anniviers,VS,2021-03-20,Southern Alps,3000,0.9664102194175254,0.6699673795643707,2
Breil/Brigels,GR,2021-03-20,Eastern Alps,3000,1.0261592777400048,-0.5293242060949483,1
Goms,VS,2021-03-20,Southern Alps,3000,1.0177182438701824,0.1588501159676645,1
Nendaz,VS,2021-03-20,Southern Alps,3000,0.3459985557843748,-0.6479720622108976,2
Samnaun,GR,2021-03-20,Eastern Alps,3000,0.8870302274280703,0.5629407986558643,2
St. Moritz,GR,2021-03-20,Eastern Alps,3000,0.6641285528519435,0.8511493664253169,2
Nendaz,VS,2021-03-20,Southern Alps,3000,0.3459985557843748,-0.6479720622108976,2
Unterbäch,VS,2021-03-21,Southern Alps,3000,1.1189645327252573,0.20709681371970456,1
Cevio,TI,2021-03-21,Southern Alps,3000,0.4811395909638266,0.07956549590101965,1
Grindelwald,BE,2021-03-21,Western Alps,3000,-0.2838554549378528,-0.34674253948091927,2
Binn,VS,2021-03-21,Southern Alps,3000,0.9331789244102046,1.5832981804786064,0
St. Moritz,GR,2021-03-21,Eastern Alps,3000,0.8356919420392358,1.0777594945650897,0
Bex,VD,2021-03-21,Western Alps,3000,2.4432084863572276,-1.2101161702522136,1
Ayent,VS,2021-03-21,Southern Alps,3000,0.7770112200224987,0.07140544273799761,1
Andermatt,UR,2021-03-21,Central Alps,3000,1.0782068384594434,0.16346291434873178,1
Grandvillard,FR,2021-03-21,Western Alps,3000,-0.2433329760409298,0.10256692875415828,2
Jaun,FR,2021-03-21,Western Alps,2000,1.044833175490309,-0.48776474132637215,1
Andermatt,UR,2021-03-22,Central Alps,3000,0.19857002234595605,1.2532122082354225,0
Hospental,UR,2021-03-22,Central Alps,3000,0.3336178571645864,1.4192486404152667,0
Andermatt,UR,2021-03-23,Central Alps,3000,-0.33573290105925546,-0.6355592755324868,1
Bever,GR,2021-03-23,Eastern Alps,3000,0.3245366467295731,-0.34950004897840803,1
Tujetsch,GR,2021-03-23,Eastern Alps,3000,-0.050249868698923936,-0.7577336835804458,1
Davos,GR,2021-03-23,Eastern Alps,3000,0.15624753964219057,-0.7251799051100869,2
Anniviers,VS,2021-03-23,Southern Alps,4000,-0.5101557985417426,-0.4526256200658747,2
Lavizzara,TI,2021-03-25,Southern Alps,3000,-0.5796901831927702,-1.3759995305796062,1
Naters,VS,2021-03-27,Southern Alps,3000,-0.21754540486236656,-0.4183103453186512,1
Goms,VS,2021-03-27,Southern Alps,4000,-0.20646173059392064,-0.3217119879098531,1
